motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif1590	SRSF7	8	0.3579	0.4827	0	0.1594	0.8751	0.1249	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0.9999	0	0	0.0001	0	0	1	0	0.5518	0.4482	0	0																																																																																																																																
motif1591	SRSF7	9	0	0	1	0	0	0	1	0	1	0	0	0	0	0.0042	0.9958	0	0	0.147	0.853	0	0.6708	0.1365	0.1927	0	0.3391	0.0366	0.3951	0.2292	0	0.1756	0.8244	0	0.6828	0	0.3172	0																																																																																																																												
motif1592	SRSF7	7	0.2013	0.2578	0.541	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0																																																																																																																																				
motif1593	SRSF7	9	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0.7062	0	0.0002	0.2936	1	0	0	0	0	0.2921	0.3312	0.3767	0.6841	0	0.3159	0	0.5859	0	0	0.414																																																																																																																												
motif1594	SRSF7	8	0	0	0.4301	0.5699	0	1	0	0	0.3575	0	0	0.6425	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0.0005	0.9995	0.0402	0	0.5246	0.4352																																																																																																																																
motif1595	SRSF7	7	0.2013	0.2578	0.541	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0																																																																																																																																				
motif1596	SRSF7	10	0	0	0.0188	0.9811	0	0	1	0	0.0007	0	0	0.9993	0.224	0.183	0.5931	0	0.1217	0	0.0014	0.877	0.1335	0.1049	0.5762	0.1854	0.0535	0.1014	0.117	0.728	0.2488	0.2589	0.3799	0.1123	0	0	0	1	0	0	1	0																																																																																																																								
motif1597	SRSF7	8	0	0	1	0	1	0	0	0	0.4878	0	0.5121	0	0	0	1	0	1	0	0	0	0.3559	0	0.3868	0.2573	0	0	1	0	1	0	0	0																																																																																																																																
motif1598	SRSF7	8	0.5577	0	0	0.4423	0	0	1	0	0	0	1	0	0.7248	0	0	0.2752	0	0	1	0	0.3694	0	0.6306	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1599	SRSF7	10	0	0.4884	0.0002	0.5114	0.1829	0	0	0.8171	0.0002	0	0	0.9998	0	0.9995	0	0.0005	0.3776	0	0	0.6224	0.0151	0.4394	0	0.5455	0	0.7327	0	0.2673	0.3172	0	0	0.6828	0.0001	0	0	0.9999	0	0.5277	0	0.4723																																																																																																																								
motif1600	SRSF7	7	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1																																																																																																																																				
motif1601	SRSF7	7	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0.1534	0	0.8466	0	0.499	0	0.501	0	0	0	1	0																																																																																																																																				
motif1602	SRSF7	8	0	1	0	0	1	0	0	0	0.1388	0	0.4071	0.454	0	1	0	0	0.0001	0	0	0.9999	0.0001	0	0	0.9999	0	1	0	0	0.6108	0	0.0001	0.389																																																																																																																																
motif1603	SRSF7	7	0	1	0	0	1	0	0	0	0.0001	0	0.4703	0.5297	0	1	0	0	0	0	0	0.9999	0.0007	0	0	0.9993	0	1	0	0																																																																																																																																				
motif1604	SRSF7	7	0	1	0	0	1	0	0	0	0.0001	0	0.4703	0.5297	0	1	0	0	0	0	0	0.9999	0.0007	0	0	0.9993	0	1	0	0																																																																																																																																				
motif1605	SRSF9	7	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1																																																																																																																																				
motif1606	SRSF9	7	0	0	1	0	0	0	1	0	0.5297	0	0.4703	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0																																																																																																																																				
motif1607	SRSF9	7	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0.7246	0	0.2753	0																																																																																																																																				
motif1608	SRSF9	7	0	0	1	0	0	0	1	0	0.5297	0	0.4703	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0																																																																																																																																				
motif1609	SRSF9	7	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0.725	0	0.275	0																																																																																																																																				
motif1610	SRSF9	7	0	0	1	0	0	0	1	0	0.5297	0	0.4703	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0																																																																																																																																				
motif1611	SRSF9	7	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0.725	0	0.275	0																																																																																																																																				
motif1612	SRSF9	8	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.8326	0.1674	0.1513	0.5258	0.3229	0	0.2514	0.1912	0	0.5575																																																																																																																																
motif1613	SRSF9	8	0	0	1	0	1	0	0	0	0.4878	0	0.5122	0	0	0	1	0	1	0	0	0	0.3559	0	0.3868	0.2573	0	0	1	0	1	0	0	0																																																																																																																																
motif1614	SRSF9	8	0	0	1	0	0	0.5495	0.4505	0	0.9997	0.0003	0	0	0	0	1	0	0	1	0	0	0	0.1964	0.163	0.6406	0	0	1	0	0	0.5294	0.4706	0																																																																																																																																
motif1615	SRSF9	10	0.4667	0	0	0.5333	0	0	0	1	0.7055	0	0.2945	0	1	0	0	0	0	0	0	1	0	0	0.3233	0.6767	0.4301	0	0	0.5699	0.6186	0	0	0.3814	0.9998	0	0	0.0002	0.6349	0	0	0.3651																																																																																																																								
motif1616	SRSF9	8	0.8161	0	0	0.1839	0	0	1	0	0	0	1	0	1	0	0	0	0.272	0	0.728	0	0.3775	0	0.6225	0	0.8216	0	0	0.1784	0	0	1	0																																																																																																																																
motif1617	SRSF9	8	0	0	1	0	0	0	1	0	1	0	0	0	0.6102	0	0	0.3898	0.2767	0.271	0.4523	0	0	0	0	1	0	0	1	0	0	0	0.8589	0.1411																																																																																																																																
motif1618	SRSF9	8	0	0	0.5683	0.4317	0	0.7298	0.2702	0	0	0	0	1	0	0	1	0	0.2793	0	0	0.7207	0	0	1	0	0	0	0	1	0	0	1	0																																																																																																																																
motif1619	SRSF9	8	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0.8702	0	0	0.1298	0.643	0	0.357	0	1	0	0	0	0.6782	0	0.3217	0																																																																																																																																
motif1620	SRSF9	8	0	0	0	1	0	0	1	0	0	0.5796	0.4204	0	0.4437	0	0	0.5563	0	0	1	0	0	0.6234	0.3766	0	0	0	0	1	0	0	1	0																																																																																																																																
motif1621	SRSF9	8	0.7036	0	0.2964	0	0	0	1	0	0	0	1	0	1	0	0	0	0.0001	0.0456	0.9543	0	0	0.4303	0.5697	0	0.6373	0	0	0.3627	0	0	1	0																																																																																																																																
motif1622	SRSF9	8	0	0	1	0	1	0	0	0	0.7989	0	0	0.2011	0	0	1	0	1	0	0	0	0.724	0	0	0.276	0.3737	0	0.6263	0	1	0	0	0																																																																																																																																
motif1623	SRSF9	8	0	0	0	1	0	0	1	0	0.1345	0.6494	0.2161	0	0.1472	0	0.0005	0.8523	0	0	1	0	0.1322	0.6488	0.219	0	0	0	0	1	0	0	1	0																																																																																																																																
motif1624	SRSF9	8	0	0	0.9155	0.0845	1	0	0	0	0.5237	0	0	0.4763	0	0	1	0	1	0	0	0	0.5349	0	0	0.4651	0	0	1	0	1	0	0	0																																																																																																																																
motif1647	YWHAG	8	0	0	1	0	0	1	0	0	0	0	0.1889	0.8111	0	0.2641	0.7359	0	0	0.8841	0.1159	0	0	0.1182	0.1846	0.6972	0	0	1	0	0	0.9999	0.0001	0																																																																																																																																
motif1648	YWHAG	8	0	0	1	0	0	0	0.4812	0.5188	0	0	1	0	0.2437	0.2498	0.2329	0.2737	0	0.9294	0.0706	0	0	0	0	1	0	0	1	0	0	0	1	0																																																																																																																																
motif1649	YWHAG	8	0.4915	0	0	0.5085	0	0	1	0	0	1	0	0	0.4748	0	0	0.5252	0	0	1	0	0	0.9965	0.0035	0	0.4857	0	0	0.5143	0	0	1	0																																																																																																																																
motif1650	YWHAG	10	0	0.4702	0	0.5298	0	0.4359	0	0.5641	0	0.4542	0	0.5458	0	0.574	0	0.426	0	0.5542	0	0.4458	0	0	0	1	0	0.5394	0.0158	0.4447	0	0.4147	0	0.5853	0	0.9999	0	0.0001	0	0.9996	0	0.0004																																																																																																																								
motif1651	YWHAG	8	0.8079	0.1921	0	0	1	0	0	0	0.2548	0	0.7452	0	0	0.2165	0.7835	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0.1378	0.8622	0																																																																																																																																
motif1652	YWHAG	8	0.2288	0	0	0.7712	0	0	1	0	0	0.8172	0.1828	0	0.1227	0	0	0.8773	0	0	1	0	0	0.7399	0.2601	0	0.1453	0	0	0.8547	0	0	1	0																																																																																																																																
motif1653	YWHAG	8	0.1626	0	0.2726	0.5648	0	0	1	0	0	0.8664	0.1336	0	0.1966	0	0	0.8034	0	0	1	0	0	0.8453	0.1547	0	0	0	0.0001	0.9999	0	0	1	0																																																																																																																																
motif1654	YWHAG	8	0.2623	0	0.095	0.6427	0	0	1	0	0	0.9173	0.0827	0	0.1187	0	0	0.8813	0	0	1	0	0	0.9126	0.0874	0	0.2523	0	0.0016	0.7461	0	0	1	0																																																																																																																																
motif1664	CELF4	7	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1																																																																																																																																				
motif1665	CELF4	10	0.6016	0	0	0.3984	0.4591	0	0	0.5409	0.3498	0	0	0.6502	0.9998	0	0	0.0002	0.7782	0	0	0.2218	0.995	0	0	0.005	0.0001	0	0.2004	0.7995	1	0	0	0	0.7842	0	0	0.2158	1	0	0	0																																																																																																																								
motif1666	CELF4	10	0	0.3609	0.0001	0.639	0	1	0	0	0	0.2233	0	0.7767	0	0.4932	0.5068	0	0	0.3241	0	0.6758	0	1	0	0	0	0.2259	0	0.7741	0	0.465	0.535	0	0	0.2345	0	0.7655	0	0.6499	0.3501	0																																																																																																																								
motif1667	CELF4	10	0	0	0	1	0	0.2257	0.2646	0.5097	0	0	0	1	0.2475	0.3226	0.3418	0.0881	0	0	0	1	0	0	0	1	0	0.4941	0	0.5059	0	0	0	1	0	0.376	0.4683	0.1558	0	0	0	1																																																																																																																								
motif1668	CELF4	9	0	0.9999	0	0	0	0.0002	0	0.9998	0	0.5234	0.4766	0	0	0	0.0031	0.9969	0	0	1	0	0	0.5895	0.4043	0.0061	0	0.3616	0	0.6384	0	0.3033	0.2811	0.4156	0	0.3945	0	0.6055																																																																																																																												
motif1669	CELF4	8	0	0.4115	0	0.5885	0	0.5111	0	0.4889	0	1	0	0	0	0.5208	0	0.4792	0	0.0067	0	0.9933	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif1670	CELF4	8	0	0	1	0	0	0	1	0	0	0.4383	0.5617	0	0.4701	0.1176	0	0.4123	0	0	1	0	0.5094	0	0.4906	0	0	0	0.9997	0.0003	0	0	1	0																																																																																																																																
motif1671	CELF4	8	0	0	0	1	0	0.5268	0.4732	0	0	0	0	1	0.2539	0	0.746	0	0	0.9999	0	0	0.2795	0	0	0.7205	0	0	0.9999	0	0	0	0	1																																																																																																																																
motif1672	CELF4	8	0	0	0	1	0	0.5268	0.4732	0	0	0	0	1	0.2539	0	0.746	0	0	0.9999	0	0	0.2795	0	0	0.7205	0	0	0.9999	0	0	0	0	1																																																																																																																																
motif1687	MBNL1	10	0.0874	0.0018	0.0537	0.857	0	0.0811	0.8016	0.1172	0.0252	0.8894	0.031	0.0545	0.0462	0	0	0.9538	0	0.0237	0.9256	0.0507	0.0013	0.9761	0.0226	0	0.0575	0.0294	0	0.9131	0.009	0.1565	0.5039	0.3306	0.0182	0.4928	0.0291	0.4599	0.0564	0.1838	0.0454	0.7144																																																																																																																								
motif1688	MBNL1	9	0.0061	0.314	0.6798	0	0	0.0416	0.9584	0	0	1	0	0	0.2408	0.1873	0.1252	0.4467	0	0.0143	0.9857	0	0	0.9768	0.0232	0	0.3088	0.1301	0.1965	0.3646	0	0	1	0	0	0.7155	0.2845	0																																																																																																																												
motif1689	MBNL1	9	0.3437	0	0.0024	0.6539	0	0	1	0	0	0.3634	0	0.6365	0	1	0	0	0	0	0	1	0	0.2642	0.3844	0.3514	0	0.3036	0.1063	0.59	0	1	0	0	0	0	0	1																																																																																																																												
motif1690	MBNL1	10	0	0	1	0	0.2217	0.3215	0.2761	0.1807	0.186	0.2466	0.3779	0.1896	0	1	0	0	0.3527	0.2776	0.0003	0.3693	0	0.0008	0.4828	0.5164	0	0	1	0	0.0032	0.0621	0.4275	0.5072	0	0	1	0	0	1	0	0																																																																																																																								
motif1691	MBNL1	7	0.6254	0	0.3745	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0																																																																																																																																				
motif1692	MBNL1	8	0	0.4875	0	0.5125	0	0.9167	0	0.0833	0	0.0484	0	0.9516	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0.7685	0.2315	0	0.688	0	0.312																																																																																																																																
motif1693	MBNL1	7	0.6285	0	0.3714	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0																																																																																																																																				
motif1694	MBNL1	7	0.6285	0	0.3714	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0																																																																																																																																				
motif1695	MBNL1	9	0	1	0	0	0.457	0	0	0.543	0	0	1	0	0	0	0	1	0.0043	0.3583	0.6374	0	0.0001	0.9998	0	0.0001	0.4531	0.0002	0	0.5467	0	0	0.5392	0.4608	0.0421	0	0.432	0.5259																																																																																																																												
motif1696	MBNL1	10	0	1	0	0	0	0.2825	0	0.7175	0	0.2673	0.2689	0.4637	0	0.3876	0	0.6124	0	1	0	0	0	0	0	1	0	0.3247	0.3131	0.3622	0	0.3763	0	0.6237	0	0.9998	0	0.0002	0	0.3885	0.0001	0.6114																																																																																																																								
motif1697	MBNL1	10	0.0001	0.3878	0.6121	0	0	0.9854	0.0146	0	0.5738	0	0.1351	0.2911	0	0.0003	0.9997	0	0	0.5048	0.4952	0	0	0.5935	0.4065	0	0.3655	0.5754	0.0592	0	0	0.1065	0.2646	0.6289	0	0	1	0	0	0.4491	0.5509	0																																																																																																																								
motif1698	MBNL1	8	0	1	0	0	1	0	0	0	0	0.2759	0.7241	0	0	1	0	0	0	0.9999	0	0	0.7546	0.2454	0	0	0	1	0	0	0.4978	0.1013	0	0.401																																																																																																																																
motif1699	MBNL1	8	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0.6544	0.3456	0	1	0	0	0	0.1798	0	0.8202	0	0	0.5471	0.4529																																																																																																																																
motif1700	MBNL1	8	0	1	0	0	0.8973	0.1027	0	0	0	1	0	0	0.6932	0.3068	0	0	0	1	0	0	0.7117	0.2882	0	0	0	1	0	0	0.3422	0.6578	0	0																																																																																																																																
motif1701	MBNL1	8	0	0.6955	0	0.3045	0	1	0	0	0	0	0	1	0	0	0.7794	0.2206	0	0.2668	0.7332	0	0	1	0	0	0	0	0	1	0	0	0.55	0.45																																																																																																																																
motif1702	MBNL1	8	0	1	0	0	1	0	0	0	0	1	0	0	0.9998	0.0002	0	0	0	0.3583	0.6417	0	0.5498	0.4502	0	0	0	1	0	0	0.524	0.476	0	0																																																																																																																																
motif1703	MBNL1	8	0	0.6955	0	0.3045	0	1	0	0	0	0	0	1	0	0	0.7794	0.2206	0	0.2668	0.7332	0	0	1	0	0	0	0	0	1	0	0	0.55	0.45																																																																																																																																
motif1704	MBNL1	8	0	1	0	0	1	0	0	0	0	1	0	0	0.9998	0.0002	0	0	0	0.3583	0.6417	0	0.5498	0.4502	0	0	0	1	0	0	0.524	0.476	0	0																																																																																																																																
motif1705	MBNL1	8	0	0.7989	0.2011	0	0	1	0	0	0.1919	0	0	0.8081	0	0	1	0	0	0	0.716	0.284	0	0.489	0.5109	0	0	1	0	0	0	0.1513	0	0.8487																																																																																																																																
motif1706	MBNL1MBNL2	10	0	0	0	1	0	0	0.5611	0.4389	0	0	0	1	0	0.32	0.4468	0.2332	0	0	0	1	0	0.2883	0.4912	0.2205	0	0	0	1	0	0.0002	0.5128	0.487	0	0	0	1	0	0	0.4547	0.5453																																																																																																																								
motif1707	MBNL1MBNL2	10	0	0.518	0.0061	0.4759	0	1	0	0	0	0.489	0	0.511	0	0.6853	0	0.3146	0.1099	0	0.0167	0.8734	0	0.6794	0.3166	0.004	0.0001	0.6168	0	0.3831	0	0.4576	0.0006	0.5418	0	0.3646	0	0.6354	0	0.9634	0.0361	0.0005																																																																																																																								
motif1708	MBNL1MBNL2	8	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0.4614	0	0.5386	0	0	0	1	0	0.3604	0.6397	0	0	0.2829	0	0.7171																																																																																																																																
motif1709	MBNL1MBNL2	10	0	0.0001	0.9999	0	0	0.0759	0.9241	0	0	0.0001	0.9999	0	0	0.3293	0.6706	0	0.4673	0.3528	0	0.1799	0.3445	0.0079	0.3712	0.2765	0.0002	0.0001	0.9996	0.0001	0.3555	0.2708	0.2643	0.1095	0.4119	0.008	0.3358	0.2442	0	0	1	0																																																																																																																								
motif1710	MBNL1MBNL2	8	0	0.7068	0	0.2932	0	1	0	0	0	0	0	1	0	0	1	0	0	0.2523	0.4494	0.2982	0	1	0	0	0	0	0	1	0	0.4867	0	0.5132																																																																																																																																
motif1711	MBNL1MBNL2	8	0	0.3745	0	0.6255	0	0.9999	0	0	0	0	0	1	0	0.5192	0	0.4808	0	0	0	1	0	1	0	0	0	1	0	0	0	0.3714	0	0.6286																																																																																																																																
motif1712	MBNL1MBNL2	8	0	0.3745	0	0.6255	0	0.9999	0	0	0	0	0	1	0	0.5192	0	0.4808	0	0	0	1	0	1	0	0	0	1	0	0	0	0.3714	0	0.6286																																																																																																																																
motif1713	MBNL1MBNL2	8	0	0	0	1	0	0	1	0	0	0.5574	0	0.4426	0	0	0	1	0	0	0.6845	0.3155	0	1	0	0	0	0	0	1	0	0	0.7345	0.2655																																																																																																																																
motif1714	MBNL1MBNL2	8	0	0	1	0	0	0	1	0	0	0.1461	0.8539	0	0.4866	0	0	0.5134	0	0	0.8097	0.1903	0	0	1	0	0	0	0.8042	0.1958	0.2139	0	0.786	0																																																																																																																																
motif1715	MBNL1MBNL2	8	0	0.281	0	0.7189	0	0	0	1	0	0	0	1	0	0	1	0	0	0.2957	0	0.7043	0	0	0	1	0	0	0	1	0	0	0.0005	0.9995																																																																																																																																
motif1716	MBNL1MBNL2	8	0	0.9999	0	0	0	0	0	1	0	0	1	0	0	0.6496	0	0.3504	0	0	0	1	0.1564	0	0.8436	0	0	0.5319	0	0.4681	0	0	0	1																																																																																																																																
motif1717	MBNL2	10	0	1	0	0	0	0.3785	0	0.6215	0	0.9999	0.0001	0	0	0.0007	0	0.9992	0	0.5448	0.4551	0.0001	0.001	0.5414	0.0009	0.4567	0	0.4265	0.0071	0.5664	0	0.4851	0	0.5149	0	0.5176	0.0003	0.4821	0	0.4737	0	0.5263																																																																																																																								
motif1718	MBNL2	10	0	0.4486	0	0.5514	0	0.4613	0	0.5387	0	0	0	1	0	0.2964	0.1822	0.5214	0	0.9999	0	0	0	0.432	0	0.568	0	0	0	1	0	0.3778	0.1217	0.5005	0	1	0	0	0	0.3376	0	0.6624																																																																																																																								
motif1719	MBNL2	7	0	0	0	1	0	0	1	0	0	1	0	0	0.6306	0.3693	0	0	0	0	0	1	0	0	1	0	0	0	0	1																																																																																																																																				
motif1720	MBNL2	8	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.2889	0.3968	0.3143	0.0017	0.7016	0.2921	0.0046	0	0.5458	0	0.4542	0	0.9999	0.0001	0																																																																																																																																
motif1721	MBNL2	8	0	0	0	1	0	0	1	0	0	0.4003	0	0.5997	0.2952	0	0	0.7047	0	0	0	1	0.0133	0	0.9867	0	0	1	0	0	0.3348	0	0	0.6652																																																																																																																																
motif1722	MBNL2	8	0	0	0	1	0	0	1	0	0	0.4003	0	0.5997	0.2952	0	0	0.7047	0	0	0	1	0.0133	0	0.9867	0	0	1	0	0	0.3348	0	0	0.6652																																																																																																																																
motif1723	MBNL2	8	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.2889	0.3968	0.3143	0.0017	0.7016	0.2921	0.0046	0	0.5458	0	0.4542	0	0.9999	0.0001	0																																																																																																																																
motif1724	PABPC1	7	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0																																																																																																																																				
motif1725	PABPC1	7	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0																																																																																																																																				
motif1726	PABPC1	7	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0																																																																																																																																				
motif1727	PABPC1	10	0.51	0	0	0.49	0	0	0	1	0.2791	0	0.2665	0.4544	0	0	0	1	1	0	0	0	0.4661	0	0	0.5339	1	0	0	0	0.3168	0	0	0.6832	1	0	0	0	0.4943	0	0	0.5057																																																																																																																								
motif1728	PABPC1	8	0.9999	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0.4379	0	0.1664	0.3956																																																																																																																																
motif1729	PABPC1	10	0	0.6499	0.3459	0.0041	0	0.9999	0.0001	0	0	0.4679	0	0.5321	0	0.9989	0.0011	0	0.3781	0.0258	0.0309	0.5652	0	0.4959	0.5041	0	0	0.4364	0.0968	0.4668	0	0.9982	0.0018	0	0	0.5368	0	0.4632	0	0.5192	0.0003	0.4805																																																																																																																								
motif1730	PABPC1	8	0	0.8569	0.1431	0	0	0	0	1	0	0	1	0	0	0	0	1	0.2615	0.3971	0	0.3413	0	1	0	0	0.4293	0	0	0.5707	0	0	0.9999	0																																																																																																																																
motif1731	PABPC1	8	0.9999	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0.4379	0	0.1664	0.3956																																																																																																																																
motif1732	PABPC1	8	0	1	0	0	0	1	0	0	0	1	0	0	0.4768	0	0	0.5232	0	0	1	0	0	0.3922	0.3956	0.2122	0	0.9999	0	0	0	0.5955	0	0.4045																																																																																																																																
motif1733	PABPC1	8	0	0	0.5782	0.4217	0	0	1	0	0.5453	0	0.4547	0	1	0	0	0	0	0	1	0	0.2019	0.6109	0.1872	0	0	0	0	1	0	0	1	0																																																																																																																																
motif1734	PABPC1	8	0	0.7031	0.2969	0	0	0	0	1	0	0	0.9999	0	0.3129	0	0	0.6871	0	1	0	0	0	0	0	1	0	0	1	0	0.1762	0.4576	0.3661	0																																																																																																																																
motif1735	PABPC1	8	0.9999	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0.4379	0	0.1664	0.3956																																																																																																																																
motif1736	PABPC1	8	0	0.7288	0.2712	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.4356	0	0.5644	0	0.9997	0.0003	0	0	0	0	1	0	0	0.6316	0.3684																																																																																																																																
motif1737	PABPC1	8	0	0.2165	0	0.7835	0	0	0	1	0	0.4619	0	0.538	0	1	0	0	0	0	0	1	0	0	0.4908	0.5092	0	0	0	1	0	0	1	0																																																																																																																																
motif1738	PABPC1	8	0	0.7031	0.2969	0	0	0	0	1	0	0	0.9999	0	0.3129	0	0	0.6871	0	1	0	0	0	0	0	1	0	0	1	0	0.1762	0.4576	0.3661	0																																																																																																																																
motif1739	PABPC1	8	0.9999	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0.4379	0	0.1664	0.3956																																																																																																																																
motif1740	PABPC1	8	0	0.7288	0.2712	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.4356	0	0.5644	0	0.9997	0.0003	0	0	0	0	1	0	0	0.6316	0.3684																																																																																																																																
motif1741	PABPC1	8	0	0.2165	0	0.7835	0	0	0	1	0	0.4619	0	0.538	0	1	0	0	0	0	0	1	0	0	0.4908	0.5092	0	0	0	1	0	0	1	0																																																																																																																																
motif1742	PABPC1	8	0.9999	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0.4379	0	0.1664	0.3956																																																																																																																																
motif1743	PABPC1	8	0	1	0	0	0	0	0	1	0	0	1	0	0.0002	0.5461	0	0.4537	0	1	0	0	0	0	0	1	0	0.2994	0.7006	0	0	0.3288	0.1044	0.5668																																																																																																																																
motif1744	PABPC1	8	0	0	0	1	0	0	1	0	0	0	0	1	0.1924	0	0.3923	0.4153	0	0.9999	0	0	0	0	0	1	0	0.3463	0.6537	0	0	0	0	1																																																																																																																																
motif1745	RBFOX1	7	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1																																																																																																																																				
motif1746	RBFOX1	7	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0																																																																																																																																				
motif1747	RBFOX1	7	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0																																																																																																																																				
motif1748	RBFOX1	10	0	0	0.0001	0.9999	0.0572	0	0.9427	0	0.0999	0.1484	0	0.7517	0.3367	0.1823	0.4096	0.0714	0	0	0	1	0.115	0	0.7176	0.1674	0	0.0659	0	0.9341	0.3156	0.189	0.4231	0.0723	0	0	0	1	0.0816	0.0001	0.9183	0.0001																																																																																																																								
motif1749	RBFOX1	10	0.4813	0	0	0.5187	0	0	0	1	0	0	0	0.9999	0	0	0	1	0.574	0.1849	0.2411	0	0	0	0	1	0.3602	0	0	0.6398	0	0	0	1	0.5941	0	0	0.4059	0.5179	0	0	0.4821																																																																																																																								
