motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif1907	DAZAP1	7	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0.9999	0																																																																																																																																				
motif1908	EIF4B	7	0	0	0.9999	0	0	0	0	1	0	0	0	0.9999	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif1909	EIF4B	7	0	0	0.9999	0	0	0	0	1	0	0	0	0.9999	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif1910	EIF4B	7	0	0	1	0	0	1	0	0	0	0	0.9999	0	0	0	1	0	0.5034	0	0.4966	0	1	0	0	0	0	1	0	0																																																																																																																																				
motif1911	EIF4B	7	0	0	0.9999	0	0	0	0	1	0	0	0	0.9999	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif1912	EIF4B	7	0	0	1	0	0	1	0	0	0	0	0.9999	0	0	0	1	0	0.5034	0	0.4966	0	1	0	0	0	0	1	0	0																																																																																																																																				
motif1913	ELAVL2	9	0.3656	0	0	0.6344	0	0	0	1	0	0	0	1	0	0	0	1	0.6094	0	0.3906	0	0	0	0	1	0.0746	0	0	0.9254	0	0	0.0001	0.9999	0.2569	0	0.1845	0.5586																																																																																																																												
motif1914	ELAVL2	9	0.1119	0.0757	0	0.8123	0	0	0	1	0.084	0	0	0.916	0.0728	0	0	0.9272	1	0	0	0	0.0795	0.0551	0	0.8654	0.077	0	0.0439	0.8791	0	0	0.0629	0.9371	0.093	0	0.063	0.8439																																																																																																																												
motif1915	ELAVL2	9	0.3656	0	0	0.6344	0	0	0	1	0	0	0	1	0	0	0	1	0.6094	0	0.3906	0	0	0	0	1	0.0746	0	0	0.9254	0	0	0.0001	0.9999	0.2569	0	0.1845	0.5586																																																																																																																												
motif1916	ELAVL2	9	0.2375	0	0	0.7625	0	0	0	1	0	0.1043	0	0.8957	0	0.1621	0	0.8379	0.6072	0	0.3928	0	0.1158	0.116	0	0.7682	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																												
motif1917	ELAVL2	9	0.3656	0	0	0.6344	0	0	0	1	0	0	0	1	0	0	0	1	0.6094	0	0.3906	0	0	0	0	1	0.0746	0	0	0.9254	0	0	0.0001	0.9999	0.2569	0	0.1845	0.5586																																																																																																																												
motif1918	ELAVL2	9	0.2375	0	0	0.7625	0	0	0	1	0	0.1043	0	0.8957	0	0.1621	0	0.8379	0.6072	0	0.3928	0	0.1158	0.116	0	0.7682	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																												
motif1919	ELAVL3	10	0.3848	0.0344	0.0318	0.549	0.0807	0.0002	0.0003	0.9188	0.1003	0.0003	0.0649	0.8345	0.042	0.0705	0.0007	0.8869	0.7845	0.0863	0.1292	0	0.0005	0.0002	0.0001	0.9993	0.0002	0.0001	0.0001	0.9997	0.0004	0.0002	0.0001	0.9993	0.0754	0.0422	0.0489	0.8335	0.5552	0.0776	0.3673	0																																																																																																																								
motif1920	ELAVL3	10	0.1413	0.0762	0.0662	0.7163	0.6437	0.1102	0.2461	0	0.0099	0.0013	0.0003	0.9885	0.1051	0.0006	0.0442	0.8501	0.0008	0.0183	0.0079	0.973	0.6512	0.1311	0.2177	0	0.0098	0.0026	0.0003	0.9873	0.0288	0.0007	0.0001	0.9704	0.0291	0.0013	0.0028	0.9668	0.2287	0.018	0.0449	0.7084																																																																																																																								
motif1921	ELAVL3	9	0.6401	0	0.3599	0	0	0	0.1243	0.8757	0	0	0.2338	0.7662	0	0	0.0029	0.9971	0.5674	0	0.4326	0	0	0	0.0012	0.9988	0	0	0	0.9999	0	0	0.0026	0.9974	0	0	0.1928	0.8071																																																																																																																												
motif1922	ELAVL4	10	0.0964	0.0168	0.0627	0.8241	0.0557	0.0379	0.0642	0.8422	0.6852	0.0457	0.269	0	0.023	0.0008	0.0004	0.9759	0.0298	0.0003	0.0419	0.9279	0.0009	0.0161	0.0355	0.9476	0.6637	0.0498	0.2865	0	0.0177	0.0134	0.0002	0.9687	0.0621	0.0121	0.0378	0.888	0.0563	0.0152	0.0372	0.8913																																																																																																																								
motif1923	ELAVL4	9	0.056	0.0657	0.0329	0.8453	0.8804	0.057	0.0626	0	0.0004	0.0001	0.0001	0.9994	0.1101	0	0.0389	0.851	0.0225	0.0192	0	0.9582	0.9021	0.0491	0.0489	0	0.0224	0.0206	0	0.9569	0.0927	0	0.0258	0.8814	0.0623	0.0322	0.0312	0.8744																																																																																																																												
motif1924	ENOX1	7	0	0.9999	0	0	0.8641	0	0.1359	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0																																																																																																																																				
motif1925	ENOX1	7	0	0.9999	0	0	0.8641	0	0.1359	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0																																																																																																																																				
motif1926	ENOX1	7	0	0.9999	0	0	0.8641	0	0.1359	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0																																																																																																																																				
motif1927	ESRP2	7	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0.5279	0.4721																																																																																																																																				
motif1928	ESRP2	7	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0.5279	0.4721																																																																																																																																				
motif1929	ESRP2	7	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0.5279	0.4721																																																																																																																																				
motif1930	G3BP2	7	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0.9999	0	1	0	0	0																																																																																																																																				
motif1931	G3BP2	7	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0.9999	0	1	0	0	0																																																																																																																																				
motif1932	G3BP2	7	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0.9999	0	1	0	0	0																																																																																																																																				
motif1933	HNRNPA1L2	7	0	0	0	0.9999	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.9999	0	0	0																																																																																																																																				
motif1934	HNRNPA1L2	7	0	0	0	0.9999	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.9999	0	0	0																																																																																																																																				
motif1935	HNRNPA1L2	7	0	0	0	0.9999	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.9999	0	0	0																																																																																																																																				
motif1936	HNRNPDL	7	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0.9999	0	0	0																																																																																																																																				
motif1937	HNRNPDL	9	0.4825	0	0.5174	0	0.0004	0.6017	0.3979	0	0.7007	0.2993	0	0	0	0.4377	0.5619	0.0005	0	0.888	0	0.112	1	0	0	0	0	0	1	0	0.0002	0.5983	0.4015	0	0	0.9997	0	0.0003																																																																																																																												
motif1938	HNRNPDL	8	0.6764	0	0.3236	0	0.5644	0.4355	0	0	0	1	0	0	0.768	0	0	0.232	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0																																																																																																																																
motif1939	HNRNPDL	9	0.0001	0.9995	0	0.0004	0.5074	0.1865	0	0.306	0.3444	0.3114	0.3435	0.0007	0.4699	0.2751	0.2548	0.0001	0	0.998	0.002	0	1	0	0	0	0.0002	0	0.9998	0	0.004	0.9943	0.0017	0	0.7826	0.2154	0	0.0019																																																																																																																												
motif1940	HNRNPH2	7	0	0.1976	0.8023	0.0001	0	0.0001	0.9998	0	0	0	1	0	0	0	1	0	0.0001	0.9999	0	0	0	0	0.198	0.802	0	0	0	0.9999																																																																																																																																				
motif1941	HNRNPH2	7	0	0	0.0001	0.9998	0	0	1	0	0	0	1	0	0	0.1989	0.8011	0	0.0009	0	0	0.9991	0	0.0003	0.9997	0	0.1746	0	0.5237	0.3017																																																																																																																																				
motif1942	HNRNPH2	7	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0.4976	0.1388	0.3636	0																																																																																																																																				
motif1943	HNRNPH2	8	0.3352	0	0.6648	0	0.4525	0	0.5475	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0.1417	0	0.8583	0	0.3962	0	0.6038	0																																																																																																																																
motif1944	HNRNPH2	8	0	0.288	0.712	0	0	0.0001	0.9999	0	0	0.0014	0.9986	0	0	0.6106	0.3894	0	0.4637	0.3888	0.1475	0	0	1	0	0	0	0	0	1	0	0	1	0																																																																																																																																
motif1945	HNRNPH2	10	0	0.9997	0.0003	0	0.1817	0.0002	0	0.8181	0.0001	0.0001	0.9942	0.0055	0.2901	0.005	0.5668	0.138	0.4719	0.0324	0.431	0.0646	0.398	0.0187	0.3301	0.2532	0.1065	0.2171	0.5602	0.1162	0	1	0	0	0.3751	0.0002	0.0002	0.6244	0	0	1	0																																																																																																																								
motif1946	HNRNPH2	8	0.3705	0.0023	0.627	0.0002	0	0.0002	0.9998	0	0	0.0022	0.9978	0	0.3756	0.3428	0.2747	0.0069	0.5528	0.0681	0.1002	0.2789	0.0001	0.0002	0.9996	0	0	0.0001	0.9998	0	0	0.0004	0.9996	0																																																																																																																																
motif1947	HNRNPH2	10	0.5592	0.0364	0	0.4043	0.133	0	0.8667	0.0003	0.1545	0	0.8454	0.0001	0.1372	0	0.8621	0.0007	0.2115	0.1229	0.6655	0.0001	0.8531	0.0316	0	0.1153	0.1805	0	0.8123	0.0072	0.1443	0	0.8553	0.0003	0.1969	0	0.793	0.0101	0.1986	0.087	0.7141	0.0003																																																																																																																								
motif1948	HNRNPH2	10	0.4607	0.0003	0.3696	0.1694	0.0505	0	0.9495	0	0.2323	0	0.7677	0	0.0793	0	0.9207	0	0.6142	0.2222	0.1633	0.0003	0.7856	0.0002	0.1028	0.1115	0.0648	0	0.9352	0	0.0659	0	0.934	0	0.2297	0.0193	0.751	0	0.5739	0.0729	0.3463	0.0069																																																																																																																								
motif1949	HNRNPH2	7	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0.3474	0.6526	0																																																																																																																																				
motif1950	HNRNPH2	7	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0.3474	0.6526	0																																																																																																																																				
motif1951	HNRNPH2	7	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0.3474	0.6526	0																																																																																																																																				
motif1952	HNRNPH3	7	0	0.1976	0.8023	0.0001	0	0.0001	0.9998	0	0	0	1	0	0	0	1	0	0.0001	0.9999	0	0	0	0	0.198	0.802	0	0	0	0.9999																																																																																																																																				
motif1953	HNRNPH3	7	0	0	0.0001	0.9999	0	0	1	0	0	0	1	0	0	0.5586	0.4414	0	0.0001	0	0	0.9999	0	0.0001	0.9999	0	0.0001	0	0.614	0.3859																																																																																																																																				
motif1954	HNRNPH3	8	0	0.288	0.712	0	0	0.0001	0.9999	0	0	0.0014	0.9986	0	0	0.6106	0.3894	0	0.4637	0.3888	0.1475	0	0	1	0	0	0	0	0	1	0	0	1	0																																																																																																																																
motif1955	HNRNPH3	8	0.3705	0.0023	0.627	0.0002	0	0.0002	0.9998	0	0	0.0022	0.9978	0	0.3756	0.3428	0.2747	0.0069	0.5528	0.0681	0.1002	0.2789	0.0001	0.0002	0.9996	0	0	0.0001	0.9998	0	0	0.0004	0.9996	0																																																																																																																																
motif1956	HNRNPH3	10	0.5593	0.0364	0	0.4043	0.1331	0	0.8666	0.0003	0.1545	0	0.8454	0.0001	0.1373	0	0.862	0.0007	0.2114	0.1227	0.6658	0.0001	0.8531	0.0316	0	0.1153	0.1803	0	0.8125	0.0072	0.1443	0	0.8553	0.0003	0.1971	0	0.7928	0.0101	0.1986	0.0869	0.7142	0.0003																																																																																																																								
motif1957	HNRNPH3	10	0.5074	0.0002	0.3817	0.1107	0.0366	0	0.9634	0	0.2723	0	0.7277	0	0.0376	0	0.9624	0	0.7174	0.1515	0.1308	0.0003	0.7574	0	0.1517	0.0908	0.0603	0	0.9396	0	0.2016	0	0.7983	0	0.2497	0.0193	0.7309	0	0.5486	0.0614	0.3879	0.002																																																																																																																								
motif1958	HNRNPL	9	0.1177	0.8822	0.0002	0	0.3883	0.4942	0	0.1175	0	0.9994	0.0006	0	0.8108	0.0018	0	0.1873	0.0004	0.6925	0.3071	0	0.0002	0.9998	0	0	0.5417	0.4122	0	0.0461	0.0002	0.931	0.0688	0	0.8433	0.0511	0	0.1056																																																																																																																												
motif1959	HNRNPL	7	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0																																																																																																																																				
motif1960	HNRNPL	7	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.9999	0	0	0	1	0	0	0	0.9999	0	0	0																																																																																																																																				
motif1961	HNRNPL	7	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0																																																																																																																																				
motif1962	HNRNPL	7	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0																																																																																																																																				
motif1963	KHDRBS2	7	0	0	0.9999	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0.9999	0	0	0																																																																																																																																				
motif1964	KHDRBS2	7	0	0	0.9999	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0.9999	0	0	0																																																																																																																																				
motif1965	KHDRBS2	7	0	0	0.9999	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0.9999	0	0	0																																																																																																																																				
motif1966	KHDRBS3	8	0	0	0.9999	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0.3431	0.6569	0	0.4861	0.3191	0.1948	0																																																																																																																																
motif1967	KHDRBS3	8	0	0	0.9999	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0.3431	0.6569	0	0.4861	0.3191	0.1948	0																																																																																																																																
motif1968	KHDRBS3	8	0	0	0.9999	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0.3431	0.6569	0	0.4861	0.3191	0.1948	0																																																																																																																																
motif1969	MATR3	7	0.9999	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0																																																																																																																																				
motif1970	MATR3	7	0.9999	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0																																																																																																																																				
motif1971	MATR3	7	0.9999	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0																																																																																																																																				
motif1972	MSI1	7	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0.0001	0	0	0.9999	0.9999	0	0	0	0	0	1	0																																																																																																																																				
motif1973	MSI1	7	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.9999	0.9999	0	0	0	0	0	1	0																																																																																																																																				
motif1974	MSI1	7	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0.0001	0	0	0.9999	0.9999	0	0	0	0	0	1	0																																																																																																																																				
motif1975	MSI1	7	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.9999	0.9999	0	0	0	0	0	1	0																																																																																																																																				
motif1976	MSI1	7	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0.0001	0	0	0.9999	0.9999	0	0	0	0	0	1	0																																																																																																																																				
motif1977	MSI1	7	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.9999	0.9999	0	0	0	0	0	1	0																																																																																																																																				
motif1981	NOVA1	8	0	0	0.5204	0.4796	0	1	0	0	0.9119	0	0.0881	0	0	0	1	0	0	0.374	0.322	0.304	0	1	0	0	1	0	0	0	0	1	0	0																																																																																																																																
motif1982	NOVA1	7	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0																																																																																																																																				
motif1983	PABPC3	7	0	0	0.9999	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0.9999	0	0																																																																																																																																				
motif1984	PABPC3	7	0	0	0.9999	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0.9999	0	0																																																																																																																																				
motif1985	PABPC3	7	0	0	0.9999	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0.9999	0	0																																																																																																																																				
motif1989	PABPN1	7	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0.9999	0	0																																																																																																																																				
motif1990	PABPN1	7	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0.9999	0	0																																																																																																																																				
motif1991	PABPN1	7	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0.9999	0	0																																																																																																																																				
motif1992	PPRC1	7	0	0.2072	0.7928	0	0	0.9999	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.4687	0.5313	0																																																																																																																																				
motif1993	PPRC1	7	0	0.2072	0.7928	0	0	0.9999	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.4687	0.5313	0																																																																																																																																				
motif1994	PPRC1	7	0	0.2072	0.7928	0	0	0.9999	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.4687	0.5313	0																																																																																																																																				
motif1995	PUM1	8	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0.3104	0.1974	0.1124	0.3798	1	0	0	0	0	0	0	1	1	0	0	0																																																																																																																																
motif1996	PUM1	8	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0.3104	0.1974	0.1124	0.3798	1	0	0	0	0	0	0	1	1	0	0	0																																																																																																																																
motif1997	PUM1	8	0.1503	0	0	0.8497	0	0	1	0	0.252	0	0	0.748	1	0	0	0	0	0	1	0	1	0	0	0	0.3413	0	0	0.6587	1	0	0	0																																																																																																																																
motif1998	PUM1	8	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0																																																																																																																																
motif1999	PUM1	9	0	0.0393	0.0477	0.913	0	0	0.0605	0.9395	0	0.0437	0.0607	0.8956	0.7797	0.1438	0.0765	0	0.8689	0.0751	0.056	0	0	0	0.0419	0.9581	0	0	1	0	0	0.0711	0.0617	0.8673	0	0.0416	0.1211	0.8373																																																																																																																												
motif2000	PUM1	8	0.1484	0	0	0.8516	0	0	1	0	0.1867	0	0	0.8133	1	0	0	0	0	1	0	0	1	0	0	0	0.3451	0	0	0.6549	1	0	0	0																																																																																																																																
motif2001	PUM1	8	0	0	0.0001	0.9999	0	0	1	0	0	0	0.519	0.481	0.4082	0	0.5918	0	0	1	0	0	1	0	0	0	0	0	0.66	0.34	0	1	0	0																																																																																																																																
motif2002	PUM1	7	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1																																																																																																																																				
motif2003	PUM1	9	0	0	0.1704	0.8296	0	0	1	0	0	0	0.4313	0.5687	0.5656	0	0.4344	0	0.7056	0	0.2944	0	0	0	0.0004	0.9996	0.5979	0	0.4021	0	0	0	0.0002	0.9998	0	0	0.0004	0.9996																																																																																																																												
motif2004	PUM1	8	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0																																																																																																																																
motif2005	PUM1	7	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0																																																																																																																																				
motif2006	PUM1	7	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1																																																																																																																																				
motif2007	PUM1	8	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0.3104	0.1974	0.1124	0.3798	1	0	0	0	0	0	0	1	1	0	0	0																																																																																																																																
motif2008	PUM1	8	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0.3104	0.1974	0.1124	0.3798	1	0	0	0	0	0	0	1	1	0	0	0																																																																																																																																
motif2011	RBM24	7	0.9999	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0.9999	0	0	0																																																																																																																																				
motif2012	RBM24	7	0.9999	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0.9999	0	0	0																																																																																																																																				
motif2013	RBM24	7	0.9999	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0.9999	0	0	0																																																																																																																																				
motif2014	RBM25	6	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0.9999	0	0	0																																																																																																																																								
motif2018	RBM4	9	0.0003	0.0015	0.004	0.9942	0.0001	0.682	0.2839	0.034	0	1	0	0	0.0009	0.0184	0	0.9807	0	0.2071	0.3103	0.4825	0	0.9998	0.0002	0	0.003	0.269	0	0.7279	0.0006	0.0001	0.3554	0.644	0	0.4332	0.5668	0																																																																																																																												
motif2019	RBM4	7	0	1	0	0	0	1	0	0	0	0	0	1	0	0.2118	0.3464	0.4418	0	1	0	0	0	1	0	0	0	0	0	1																																																																																																																																				
motif2020	RBM4	7	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif2021	RBM4	7	0	0	1	0	0.3154	0.139	0.5456	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0																																																																																																																																				
motif2022	RBM4	7	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.233	0.767	0	0	0.4232	0.5767	0																																																																																																																																				
motif2023	RBM4	7	0	0	1	0	0	0.1825	0.8175	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.1233	0.8767	0	0	0	1	0																																																																																																																																				
motif2024	RBM4	7	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.233	0.767	0	0	0.4232	0.5767	0																																																																																																																																				
motif2025	RBM4	7	0	0	1	0	0	0.1825	0.8175	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.1233	0.8767	0	0	0	1	0																																																																																																																																				
motif2029	RBM42	7	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0.9999	0	0	0	0	0	1	0																																																																																																																																				
motif2030	RBM42	7	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0.9999	0	0	0	0	0	1	0																																																																																																																																				
motif2031	RBM42	7	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0.9999	0	0	0	0	0	1	0																																																																																																																																				
motif2032	RBM46	7	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0.9999																																																																																																																																				
motif2033	RBM46	7	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0.9999																																																																																																																																				
motif2034	RBM46	7	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0.9999																																																																																																																																				
motif2035	RBM5	9	0	0.9998	0.0002	0	0.0003	0.4888	0	0.5109	0	0.9996	0.0004	0	0.0004	0.3256	0	0.674	0.0001	0.2413	0.2349	0.5236	0	0.9998	0.0002	0	0.0003	0.4476	0	0.5521	0	0.9995	0.0005	0	0.0007	0.4699	0	0.5293																																																																																																																												
motif2036	RBM5	7	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0.9999	0	0	0																																																																																																																																				
motif2037	RBM5	7	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0.5673	0	0.4326	0	0	0	1	0																																																																																																																																				
motif2038	RBM5	7	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0.9999	0	0	0																																																																																																																																				
motif2039	RBM5	7	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0.5683	0	0.4317	0	0	0	1	0																																																																																																																																				
motif2040	RBM5	7	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0.9999	0	0	0																																																																																																																																				
motif2041	RBM5	7	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0.5683	0	0.4317	0	0	0	1	0																																																																																																																																				
motif2045	RBM8A	7	0	0	0.9999	0	0	0.3017	0.3748	0.3235	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0																																																																																																																																				
motif2046	RBM8A	7	0	0	0.9999	0	0	0.4765	0	0.5235	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0																																																																																																																																				
motif2047	RBM8A	7	0	0	0.9999	0	0	0.4765	0	0.5235	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0																																																																																																																																				
motif2048	RBMS1	7	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0																																																																																																																																				
motif2049	RBMS1	7	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0																																																																																																																																				
motif2050	RBMS1	7	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0																																																																																																																																				
