motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif0069	CPSF6	10	0.8984	0	0	0.1016	0.8226	0	0.0012	0.1763	0.2145	0	0.3982	0.3873	0.9972	0	0.0008	0.002	0.654	0	0.0013	0.3447	0.6466	0.0018	0.163	0.1887	0.0083	0.0003	0.4512	0.5403	0.9862	0	0.0021	0.0117	0.9918	0.001	0.0005	0.0067	0.9967	0	0.0003	0.003																																																																																																																								
motif0070	CPSF6	9	0	0.7765	0.2235	0	0.0035	0	0	0.9965	0	0.0009	0.9991	0	0.3134	0.0006	0.4129	0.2731	0.2869	0.0007	0.6014	0.111	0.0018	0.2263	0.676	0.0959	0.0001	0.8767	0.1232	0	0.2422	0	0.0001	0.7577	0.0001	0	0.9999	0																																																																																																																												
motif0071	CPSF6	8	0.3287	0	0	0.6713	0.0009	0	0.0005	0.9986	0.0003	0.0048	0.2618	0.7331	0.0014	0	0.0003	0.9983	0.0084	0.9763	0.0015	0.0138	0.0012	0.0076	0	0.9912	0.0037	0	0.0046	0.9916	0.002	0	0	0.998																																																																																																																																
motif0072	CPSF6	8	0.0009	0.9683	0.0307	0	0.2512	0	0	0.7488	0	0	1	0	0.3815	0.399	0.2178	0.0017	0.9953	0	0	0.0047	0	0	1	0	0.0019	0.9944	0.002	0.0017	0.0052	0.3145	0	0.6804																																																																																																																																
motif0073	CPSF6	8	0	0	0.0002	0.9998	0	0	0.9958	0.0042	0.7771	0	0.2195	0.0034	0.2881	0	0.7058	0.0061	0.0084	0	0.9916	0	0.9998	0	0.0002	0	0.763	0.1039	0.1325	0.0006	0.993	0	0	0.007																																																																																																																																
motif0074	CPSF6	8	0	0	0.0002	0.9998	0	0	0.9958	0.0042	0.7771	0	0.2195	0.0034	0.2881	0	0.7058	0.0061	0.0084	0	0.9916	0	0.9998	0	0.0002	0	0.763	0.1039	0.1325	0.0006	0.993	0	0	0.007																																																																																																																																
motif0075	CPSF6	8	0.0009	0.9683	0.0307	0	0.2512	0	0	0.7488	0	0	1	0	0.3815	0.399	0.2178	0.0017	0.9953	0	0	0.0047	0	0	1	0	0.0019	0.9944	0.002	0.0017	0.0052	0.3145	0	0.6804																																																																																																																																
motif0076	CPSF7	10	0.0052	0.0002	0.0006	0.9941	0.323	0	0.0004	0.6766	0.2334	0.3114	0.0003	0.4549	0	0	0	1	0	0	1	0	0	0	0	1	0.9996	0	0.0004	0	0.4516	0.0001	0	0.5484	0.4414	0.0001	0.1466	0.4119	0.3684	0.0002	0.0001	0.6314																																																																																																																								
motif0077	CPSF7	10	0	0.6391	0.3605	0.0004	0	0.8708	0.1292	0	0.3086	0.0819	0.2149	0.3946	0.0022	0.0977	0.897	0.0031	0.0242	0.9085	0.0584	0.0089	0.123	0.0624	0.1266	0.688	0	0.3266	0.673	0.0004	0.0027	0.8995	0.0965	0.0013	0.01	0.0407	0.074	0.8753	0	0.2562	0.7438	0																																																																																																																								
motif0078	CPSF7	10	0	0.9346	0.0307	0.0347	0.2486	0.567	0	0.1844	0.0001	0.9995	0	0.0004	0.6396	0.0001	0.0001	0.3602	0.0005	0	0.9989	0.0006	0.1753	0.2035	0.4644	0.1568	0.1722	0.4248	0.403	0	0.1507	0.597	0.0307	0.2216	0	0	0.0001	0.9999	0.0002	0.0266	0.9671	0.0062																																																																																																																								
motif0079	CPSF7	8	0.0018	0.7948	0	0.2033	0	0	0	1	0	0	0.9999	0.0001	0	0	0.0005	0.9995	0.0005	0	0.6671	0.3324	0.4055	0	0.5945	0	0.999	0	0.001	0	0.9981	0.0009	0	0.001																																																																																																																																
motif0080	CPSF7	8	0.2318	0	0.001	0.7673	0	0	1	0	0.9995	0	0.0005	0	0.998	0	0.0005	0.0014	0	0	1	0	0.9998	0	0.0002	0	0.7204	0	0	0.2797	0.4027	0.0007	0.596	0.0006																																																																																																																																
motif0081	CPSF7	8	0	0.9992	0.0004	0.0004	0	0.9975	0.0004	0.0021	0	0.1699	0.0005	0.8296	0.2332	0.2297	0.347	0.1901	0	0.9975	0.0008	0.0016	0	1	0	0	0.0002	0.201	0	0.7988	0	0.9975	0.0018	0.0006																																																																																																																																
motif0082	CPSF7	8	0.0002	0.9953	0.0006	0.0039	0	0.9986	0	0.0014	0.0004	0.6723	0	0.3273	0	0.9995	0	0.0005	0.4153	0.0011	0.0005	0.5831	0.0003	0.4835	0.3292	0.187	0	0.9995	0.0003	0.0002	0.0013	0.9979	0	0.0007																																																																																																																																
motif0083	CSTF2	8	0.0001	0.0001	0.1078	0.892	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.1333	0.8666	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.3101	0.6897	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.3058	0.6941	0.0001	0.0001	0.0001	0.9998																																																																																																																																
motif0084	CSTF2	10	0.0187	0.0666	0.909	0.0057	0.2564	0.0054	0.2171	0.5212	0.0016	0.0267	0.9689	0.0028	0.1699	0.0022	0.1622	0.6657	0.0017	0.0179	0.9773	0.0031	0.1829	0.0027	0.3063	0.5082	0.0018	0.0061	0.9662	0.0259	0.1143	0.2032	0.3544	0.3281	0.0002	0.0012	0.2376	0.761	0.0002	0.0002	0.9994	0.0002																																																																																																																								
motif0085	CSTF2	8	0.0003	0.6954	0.0012	0.3032	0.0009	0	0	0.9991	0.0003	0	0.9997	0	0.0004	0.7283	0.0002	0.2711	0.0004	0	0	0.9996	0.0003	0.5579	0.4418	0	0	0.0007	0	0.9993	0.0009	0.0016	0.9956	0.0019																																																																																																																																
motif0086	CSTF2	10	0	0	0	1	0	0.3606	0.4194	0.22	0	0	0	1	0	0.3316	0.323	0.3454	0	0	0.0003	0.9997	0.0011	0.5054	0.4672	0.0263	0	0.3201	0.0052	0.6747	0.0013	0.0022	0.0205	0.9759	0	0.2149	0.1117	0.6734	0.0002	0.0028	0.0058	0.9912																																																																																																																								
motif0087	CSTF2	10	0	0.9997	0.0003	0	0.3928	0.6057	0.0009	0.0006	0	0.9951	0.0038	0.001	0.4525	0.113	0.0536	0.381	0.0001	0.4854	0.5144	0	0.3137	0.3168	0.0059	0.3636	0	0.9985	0.0014	0	0.4868	0.5103	0.0018	0.0011	0	0.9975	0.0016	0.0008	0.3714	0.5379	0.0907	0.0001																																																																																																																								
motif0088	CSTF2	8	0	0.0002	0.9994	0.0005	0.0015	0.0006	0.9979	0	0.171	0.3222	0.5067	0.0001	0.5633	0.0006	0.0004	0.4357	0	0	0.9999	0.0001	0.0011	0.0009	0.9971	0.0009	0.3497	0	0.65	0.0003	0.0014	0.0009	0.9976	0																																																																																																																																
motif0089	CSTF2	7	0.9974	0	0.0001	0.0025	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif0090	CSTF2	8	0	0	0	1	0	0.0001	0	0.9999	0	0	0	1	0.1787	0.0008	0.2262	0.5944	0	0.9974	0	0.0026	0	0	0	1	0	0.0001	0.0012	0.9987	0	0.0007	0	0.9993																																																																																																																																
motif0091	CSTF2	8	0	0.9986	0.0008	0.0007	0.9921	0.0036	0	0.0043	0	0.2278	0.7721	0.0001	0	0.9996	0.0004	0	0	0.8411	0.001	0.1579	0.1212	0	0.0028	0.876	0.0034	0.6411	0.0033	0.3522	0.0006	0.7976	0.2017	0.0001																																																																																																																																
motif0092	CSTF2	7	0.9974	0	0.0001	0.0026	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif0093	CSTF2	8	0	0.7421	0	0.2579	0.001	0.0012	0	0.9978	0	0.0006	0.0014	0.9981	0	0.2124	0.0709	0.7167	0	0.999	0	0.001	0	0.1416	0	0.8584	0	0.1514	0	0.8486	0	0.9991	0	0.0009																																																																																																																																
motif0094	CSTF2	7	0.9973	0	0.0001	0.0026	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif0095	CSTF2	7	0.9973	0	0.0001	0.0026	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif0096	CSTF2T	10	0	0.0001	0.3595	0.6405	0	0.0001	0	0.9999	0	0.3294	0.1967	0.4739	0	0.0001	0	0.9999	0	0.5862	0.4137	0	0	0	0	0.9999	0	0.3024	0.319	0.3786	0	0.0004	0	0.9996	0.0002	0.4529	0.4152	0.1317	0	0.0001	0	0.9999																																																																																																																								
motif0097	CSTF2T	8	0	0	0.0003	0.9997	0	0.0001	0.0022	0.9978	0	0	0	1	0.0007	0.5256	0.4737	0.0001	0	0	0	1	0	0.0001	0	0.9999	0	0.0016	0.2208	0.7775	0	0	0	1																																																																																																																																
motif0098	CSTF2T	10	0	0.5304	0	0.4696	0	0.5364	0.0001	0.4635	0	0.3914	0.0002	0.6084	0.0001	0.8676	0.0447	0.0877	0	0.3428	0.0005	0.6566	0.0002	0.5043	0.0968	0.3986	0	0.1208	0.0008	0.8783	0	0.9932	0.0004	0.0064	0	0.9992	0	0.0008	0	0.4583	0.0002	0.5415																																																																																																																								
motif0099	CSTF2T	10	0	0	0.0001	0.9999	0.0028	0	0.0004	0.9968	0.2379	0.1581	0.3605	0.2436	0.0768	0.5121	0	0.411	0	0	0	1	0.2777	0.0002	0.7221	0	0.0003	0.1988	0.0004	0.8004	0.0002	0	0.0014	0.9984	0.0517	0.1023	0.3038	0.5422	0	0.0004	0	0.9996																																																																																																																								
motif0100	CSTF2T	10	0	0.9336	0.0659	0.0004	0.2273	0.3332	0.0038	0.4357	0.0004	0.4729	0.5155	0.0112	0.3367	0.468	0.1905	0.0048	0.1843	0.0013	0.4221	0.3923	0.0001	0.2959	0.7013	0.0027	0.0018	0.995	0.0032	0	0.0012	0.0041	0.0017	0.993	0.0004	0.0089	0.9861	0.0047	0	0.4873	0.5125	0.0002																																																																																																																								
motif0101	CSTF2T	7	0	0	0	1	0.0025	0.0002	0.0027	0.9946	0	0	0	1	0.9999	0	0	0.0001	0	0	0	1	0.0029	0.0009	0.0003	0.9959	0	0.0006	0	0.9994																																																																																																																																				
motif0102	CSTF2T	8	0.7674	0.0025	0.0042	0.2259	0	0	0	1	0.0084	0.0057	0.9719	0.0141	0	0	0	1	0.2271	0.0042	0.7687	0	0	0	0	1	0.2074	0.0025	0.7899	0.0002	0	0	0	1																																																																																																																																
motif0103	CSTF2T	8	0.0001	0.4637	0	0.5362	0	0.0023	0.0003	0.9974	0.0008	0	0	0.9991	0	0.8265	0.1735	0	0	0.0016	0	0.9984	0	0.9979	0.0021	0	0	0.0001	0	0.9999	0	0.4212	0.5779	0.0008																																																																																																																																
motif0104	CSTF2T	8	0.0022	0.0025	0.9947	0.0005	0.0019	0.0004	0.8389	0.1589	0.0001	0.0004	0.9996	0	0	0.2096	0.7885	0.0019	0.5449	0.1184	0.001	0.3357	0	0.0001	0.8623	0.1377	0.0001	0.0004	0.9469	0.0526	0	0.0007	0.9969	0.0025																																																																																																																																
motif0105	CSTF2T	8	0.0029	0.9971	0	0	0.2094	0.7899	0.0001	0.0006	0.2716	0.0001	0.0003	0.728	0.0006	0	0.9988	0.0006	0.0007	0.0002	0.5876	0.4115	0.0016	0.9984	0	0	0.0004	0	0	0.9996	0	0.0004	0.7529	0.2467																																																																																																																																
motif0106	CSTF2T	8	0	0	0	1	0	0.0024	0.9976	0	0	0	0	1	0	0.0013	0.9987	0	0	0.0008	0	0.9992	0.0017	0.3411	0.0014	0.6558	0	0.3637	0.1384	0.4978	0	0.0002	0.0003	0.9995																																																																																																																																
motif0107	CSTF2T	8	0	0	0	1	0	0	0	1	0	0	0.0012	0.9988	0	0.4323	0	0.5677	0	0.998	0	0.002	0	0.002	0	0.998	0.0001	0.0019	0	0.998	0	0.395	0.0002	0.6048																																																																																																																																
motif0108	CSTF2T	8	0.1597	0.0005	0	0.8398	0.0001	0	0	0.9999	0.0013	0	0.9987	0	0.0006	0.509	0.0009	0.4894	0	0	0	1	0.0008	0.0006	0.2761	0.7225	0	0	0	1	0.0006	0.0012	0.998	0.0002																																																																																																																																
motif0109	CSTF2T	8	0.0001	0	0	0.9999	0.0011	0.0005	0.1988	0.7997	0	0	0	1	1	0	0	0	0	0	0	1	0.0029	0.0001	0	0.997	0.0013	0.0022	0	0.9965	0.2797	0.001	0	0.7193																																																																																																																																
motif0110	CSTF2T	8	0	0	0	1	0.0005	0.0015	0.3223	0.6756	0	0.6189	0	0.3811	0	1	0	0	0.0013	0.0014	0	0.9974	0	0.277	0	0.723	0.0036	0.9961	0	0.0003	0	0.0016	0	0.9984																																																																																																																																
motif0111	CSTF2T	8	0.0003	0.0015	0	0.9982	0.0013	0	0.0002	0.9986	0	0	0.2509	0.7491	0.0003	0	0.0017	0.998	0	0.999	0.001	0	0.0001	0	0	0.9999	0.0011	0.3671	0	0.6318	0	0	0.0002	0.9998																																																																																																																																
motif0112	CSTF2T	8	0.0004	0	0.9996	0	0.236	0	0.5616	0.2024	0.0875	0	0.6508	0.2618	0	0.8916	0	0.1084	0	0.0002	0	0.9998	0	0.0001	0.9077	0.0922	0	0	0.999	0.001	0.0005	0	0.9995	0																																																																																																																																
motif0113	CSTF2T	10	0	0.0112	0.988	0.0007	0.4058	0.1593	0.4349	0	0.0005	0.0038	0.9951	0.0006	0	0	1	0	0.5674	0.2203	0	0.2123	0	0.0041	0.9959	0	0	0.1809	0.7543	0.0648	0.3191	0.3629	0.2533	0.0647	0.3079	0.0789	0.441	0.1721	0	0	0.9999	0.0001																																																																																																																								
motif0114	CSTF2T	10	0.0012	0	0	0.9988	0.3024	0.0005	0.4664	0.2307	0.0009	0	0	0.9991	0.2081	0.0004	0.3313	0.4602	0.0002	0	0	0.9998	0.4032	0.2539	0.3416	0.0013	0.0009	0.0003	0	0.9988	0.0068	0.0007	0.0391	0.9534	0.0001	0	0.0007	0.9992	0.0809	0.0001	0.2824	0.6366																																																																																																																								
motif0115	CSTF2T	10	0	0	0.9999	0.0001	0.4427	0	0.4222	0.1351	0.4892	0	0.5107	0.0001	0.0003	0	0.9982	0.0015	0.3461	0.305	0.3489	0	0.6359	0	0	0.3641	0	0	1	0	0.4107	0	0.5309	0.0585	0.4744	0	0.5255	0.0001	0.0063	0	0.9929	0.0008																																																																																																																								
motif0116	CSTF2T	10	0	0.5405	0	0.4595	0.0002	0.5029	0	0.4969	0	0.4578	0	0.5422	0	0.5756	0	0.4244	0	0.6217	0	0.3783	0.0002	0.533	0.0103	0.4565	0	0	0	1	0	0.9987	0.0001	0.0012	0	0.9745	0	0.0255	0	0.4839	0	0.5161																																																																																																																								
motif0117	CSTF2T	10	0.4763	0	0	0.5237	0.0021	0.0001	0.0017	0.9961	0.5903	0	0.0003	0.4093	0.9963	0.0001	0.0033	0.0003	0.9976	0.0012	0	0.0012	0.2526	0	0	0.7474	0.4705	0.0005	0.5277	0.0013	0.9967	0.0003	0.0006	0.0024	0.7541	0.0015	0.0003	0.2441	0.5663	0	0	0.4337																																																																																																																								
motif0118	CSTF2T	8	0	0.3212	0.6788	0	0	0.1262	0.8737	0	0	0.0002	0.9998	0	0	0.9999	0.0001	0	0.0001	0.3746	0.6248	0.0005	0	0.1401	0.8599	0	0.0003	0.3675	0.6322	0	0	0.0003	0.9997	0																																																																																																																																
motif0119	CSTF2T	10	0.5955	0	0.0001	0.4044	0.0004	0	0.9996	0	0.2126	0	0.7858	0.0016	0.2418	0	0.7582	0	0.3189	0.226	0.4551	0	0.8192	0	0	0.1808	0	0.0002	0.9998	0	0.3272	0.0005	0.6713	0.001	0.3692	0	0.6261	0.0046	0.3439	0	0.6561	0																																																																																																																								
motif0120	CSTF2T	8	0.2473	0	0.6804	0.0723	0.0001	0	0.9999	0	0.9998	0	0.0002	0	0.2331	0	0.7669	0.0001	0.0009	0	0.9991	0	0.999	0	0.0005	0.0005	0.3833	0	0.6167	0	0.1187	0	0.8813	0																																																																																																																																
motif0121	CSTF2T	8	0	0.0001	0.9999	0	0	0.7057	0.2943	0	0.1049	0.3602	0.5348	0	0	0	1	0	0	1	0	0	0	0.3151	0.6833	0.0016	0	0.0011	0.9989	0.0001	0	0.6194	0.3806	0																																																																																																																																
motif0122	CSTF2T	8	0	0	0.8293	0.1707	0.2083	0	0.6438	0.1479	0.0002	0.0001	0.9998	0	0.0001	0.4942	0.5057	0	0.0002	0	0	0.9998	0	0	1	0	0.1416	0	0.8565	0.0019	0	0	0.9999	0.0001																																																																																																																																
motif0123	CSTF2T	8	0.3659	0	0	0.6341	0	0	1	0	0	0.0029	0.9964	0.0006	0.9991	0	0	0.0009	0	0	1	0	0.4653	0	0.2587	0.276	0.0007	0	0.997	0.0023	0.0019	0	0.7908	0.2072																																																																																																																																
motif0124	CSTF2T	8	0.0004	0	0.9996	0	0	0	1	0	0	0	1	0	0.5307	0.3346	0	0.1347	0.2182	0.0663	0.548	0.1675	0	0.0001	0.9999	0	0.0003	0.0005	0.9977	0.0015	0.1671	0	0.8329	0																																																																																																																																
motif0125	CSTF2T	8	0.0004	0	0.0001	0.9996	0	0	1	0	0.1291	0	0.8706	0.0004	0.1402	0	0.8597	0.0001	0.0009	0.2894	0.7097	0	0.7139	0	0	0.2861	0	0.0005	0.9995	0	0.0002	0.2049	0.7788	0.0161																																																																																																																																
motif0126	DGCR8	10	0	0.4807	0.5193	0	0	0.7635	0.2364	0.0001	0	0.3397	0.6585	0.0019	0.0001	0.0816	0.9175	0.0008	0.0003	0.7747	0.2243	0.0007	0.0043	0.4714	0.3724	0.1518	0.0003	0.2917	0.7079	0	0	0.8458	0.1542	0	0	0.5471	0.4409	0.012	0	0.1589	0.8411	0																																																																																																																								
motif0127	DGCR8	10	0	0.331	0.4837	0.1853	0	0.6663	0.3337	0	0.5103	0.0002	0	0.4896	0	0	1	0	0.4093	0.0003	0.589	0.0014	0.2752	0.1591	0.3452	0.2205	0.0003	0.4803	0.5189	0.0005	0	0.9934	0.0066	0	0.0005	0	0	0.9994	0	0	1	0																																																																																																																								
motif0128	DGCR8	8	0.005	0.8307	0.0109	0.1534	0.2238	0	0	0.7762	0	1	0	0	0	0	0	1	0	0	1	0	0.713	0	0	0.287	0.0116	0	0.9884	0	0.1569	0.1242	0.7121	0.0068																																																																																																																																
motif0129	DGCR8	8	0	0.8551	0.0036	0.1413	0	1	0	0	0.0532	0.8137	0	0.1331	0	0.9907	0.0057	0.0036	0.6929	0.0034	0.0009	0.3027	0	0.5222	0.3996	0.0782	0	1	0	0	0	1	0	0																																																																																																																																
motif0130	DGCR8	8	0	0.922	0.0003	0.0777	0	0.9996	0	0.0004	0.119	0.7376	0	0.1435	0	0.9986	0.0004	0.001	0.6987	0.0008	0	0.3004	0	0.5249	0.3923	0.0828	0.0003	0.9997	0	0	0	1	0	0																																																																																																																																
motif0131	DGCR8	8	0	0.9984	0.0003	0.0013	0	0.9997	0	0.0003	0.2534	0.5983	0.0001	0.1482	0	0.9991	0.0004	0.0005	0.56	0.0009	0.0002	0.4389	0.0004	0.5681	0.4289	0.0025	0.0004	0.9995	0	0	0.0001	0.9999	0	0																																																																																																																																
motif0132	DGCR8	8	0.0009	0.0914	0.9072	0.0005	0.0008	0.1462	0.6296	0.2234	0.4397	0.0003	0.5598	0.0002	0	0.9993	0.0007	0	0	0.999	0	0.001	0	0	0.0007	0.9993	0	0	1	0	0	0.0008	0.8472	0.1519																																																																																																																																
motif0133	DGCR8	8	0.0844	0.8048	0.0004	0.1104	0	0.8965	0.0029	0.1006	0.3497	0	0.0002	0.6501	0	0	1	0	0	0.2609	0.5797	0.1594	0.0008	0.9988	0.0004	0	0.0002	0	0.0005	0.9993	0	0	0.9997	0.0003																																																																																																																																
motif0134	DGCR8	8	0	1	0	0	0	0	0	1	0	0	1	0	0.0038	0	0	0.9962	0.0846	0	0.7098	0.2056	0.0094	0.0012	0.9872	0.0021	0.1116	0.5233	0.3633	0.0019	0.0076	0.7149	0	0.2776																																																																																																																																
motif0135	DGCR8	10	0.0031	0.0006	0.0009	0.9954	0.0009	0.0001	0	0.999	0.0003	0.0005	0.0929	0.9063	0.0012	0	0	0.9988	0.4859	0.1829	0.3285	0.0027	0.3527	0	0	0.6473	0.3774	0.0669	0.2281	0.3276	0.0004	0.0003	0.0005	0.9987	0.3361	0.1231	0.0006	0.5402	0.0001	0.0004	0	0.9995																																																																																																																								
motif0136	DGCR8	8	0	0.7511	0	0.2489	0	0.0013	0	0.9987	0	0.4369	0.0009	0.5621	0	0.7276	0	0.2724	0	0.999	0	0.001	0	0	0	1	0	0.9991	0	0.0009	0	0.845	0	0.155																																																																																																																																
motif0137	DGCR8	10	0	0.1427	0.8573	0	0.0001	0.465	0.5349	0.0001	0.0013	0.4813	0.4356	0.0818	0	0.0908	0.9091	0.0001	0.0002	0.6936	0.3062	0	0	0.6197	0.2444	0.1359	0	0.0298	0.969	0.0012	0	0.5007	0.4987	0.0006	0	0.4303	0.5692	0.0005	0	0.2332	0.7666	0.0002																																																																																																																								
