motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif1636	TROVE2	8	0	0.0001	0.3611	0.6388	0.0003	0.3365	0.6631	0	0	0.9998	0.0001	0.0002	0.0002	0	0.0001	0.9997	0	0.0001	0.9998	0.0001	0	0.7204	0.2795	0.0001	0.0001	0	0.0001	0.9998	0	0.0883	0.9117	0																																																																																																																																
motif1637	TROVE2	8	0	0	1	0	0.3549	0.2931	0.352	0	0.9993	0	0.0007	0	0	0	1	0	0.5242	0	0.4758	0	0.999	0	0.0002	0.0007	0.0001	0	0.9999	0	0.9992	0	0.0006	0.0002																																																																																																																																
motif1638	XRN2	8	0	0	0	1	0.0004	0.0001	0.0002	0.9993	0.0003	0.0001	0	0.9995	0.4868	0.0003	0.5122	0.0007	0.0004	0	0	0.9996	0.0003	0	0	0.9997	0.0003	0	0	0.9996	0.0004	0	0	0.9996																																																																																																																																
motif1639	XRN2	8	0	0	1	0	0	0	0.8576	0.1424	0	0	1	0	0.4821	0.1779	0	0.34	0	0	0.6845	0.3155	0	0	0.8807	0.1192	0	0	1	0	0	0	0.9715	0.0285																																																																																																																																
motif1640	XRN2	8	0.0005	0	0.9995	0	0.1073	0	0.8927	0	1	0	0	0	0	0	1	0	0.3596	0	0.6404	0	0.7158	0	0	0.2842	0.0002	0	0.9998	0	0.3469	0	0.6531	0																																																																																																																																
motif1641	XRN2	8	0	0.3074	0	0.6926	0	0.0003	0	0.9997	0	0.4779	0.0004	0.5217	0	0.0001	0	0.9999	0	0.9993	0.0004	0.0004	0	0.0001	0	0.9999	0	0.9996	0.0001	0.0003	0	0.2481	0	0.7519																																																																																																																																
motif1642	XRN2	8	0.9996	0	0	0.0004	0.5857	0	0.0003	0.414	0.0001	0.0003	0.9993	0.0003	0.7154	0	0	0.2846	0.9996	0	0.0001	0.0004	0.0009	0.0002	0.9988	0.0001	0.9996	0	0	0.0004	0.9995	0	0	0.0005																																																																																																																																
motif1643	XRN2	8	0	0	0.8326	0.1674	0	0	0.7846	0.2154	0	0	0.9473	0.0527	0	0.5907	0.3351	0.0742	0	0	0	1	0	0	1	0	0	0	0.8043	0.1957	0	0	0.9999	0.0001																																																																																																																																
motif1644	XRN2	8	0.9993	0	0	0.0007	0.0004	0	0.9994	0.0001	0.0004	0	0.9995	0	0.0005	0	0	0.9995	0.3101	0	0.6899	0	0.9998	0	0	0.0002	0.0004	0.504	0.4955	0.0002	0.7326	0	0	0.2674																																																																																																																																
motif1645	XRN2	8	0.0001	0	0.8318	0.1681	0	0	0.7836	0.2164	0	0	0.8761	0.1239	0	0.5922	0.4077	0	0	0	0	1	0	0	1	0	0	0	0.8041	0.1959	0	0	1	0																																																																																																																																
motif1646	XRN2	8	0.607	0.3926	0.0003	0	0.9994	0	0	0.0006	0.0001	0.0001	0.9998	0	0.9998	0	0	0.0001	0.611	0	0.3887	0.0003	0.0003	0.0004	0.9992	0	1	0	0	0	0.8755	0	0.0003	0.1242																																																																																																																																
motif1647	YWHAG	8	0	0.0002	0.9998	0	0	0.9999	0.0001	0	0.0001	0.0003	0.308	0.6915	0	0.2434	0.7566	0	0	0.9207	0.0793	0	0.0001	0.1781	0.2283	0.5935	0	0.0001	0.9999	0	0	0.9956	0.0044	0																																																																																																																																
motif1648	YWHAG	8	0	0.0001	0.9999	0	0	0	0.6494	0.3506	0.0001	0.0002	0.9994	0.0003	0.0987	0.2796	0.3588	0.2629	0	0.8556	0.1444	0	0	0	0.0002	0.9998	0	0	1	0	0	0	0.9998	0.0002																																																																																																																																
motif1649	YWHAG	8	0.2677	0	0.0004	0.7319	0	0	1	0	0.0009	0.9987	0.0003	0.0001	0.4279	0	0	0.5721	0	0	1	0	0	0.8593	0.1407	0	0.2606	0	0	0.7394	0	0	1	0																																																																																																																																
motif1650	YWHAG	10	0	0.5218	0.0002	0.4779	0	0.4377	0.0001	0.5623	0	0.5369	0	0.463	0	0.5903	0	0.4097	0	0.7336	0	0.2664	0.0001	0.0001	0	0.9998	0	0.4607	0.1668	0.3724	0	0.5574	0	0.4426	0	0.9913	0	0.0087	0	0.975	0	0.025																																																																																																																								
motif1651	YWHAG	8	0.8177	0.1822	0.0001	0	0.9995	0	0	0.0005	0.26	0	0.74	0	0	0.1882	0.8118	0	0	0	0	1	0.9995	0	0.0005	0	0.9995	0.0001	0.0003	0.0001	0.0001	0.144	0.8559	0																																																																																																																																
motif1652	YWHAG	8	0.215	0	0.0011	0.7839	0	0	1	0	0	0.8183	0.1817	0	0.1247	0	0.0001	0.8753	0	0	1	0	0	0.7588	0.241	0.0002	0.1543	0	0.0011	0.8446	0	0	1	0																																																																																																																																
motif1653	YWHAG	8	0.1461	0	0.3164	0.5374	0	0	1	0	0	0.8452	0.1546	0.0001	0.2059	0	0.0007	0.7935	0	0	1	0	0	0.8684	0.1307	0.0009	0.0016	0	0.0046	0.9938	0	0	1	0																																																																																																																																
motif1654	YWHAG	8	0.1493	0.0004	0.1257	0.7246	0	0	1	0	0	0.905	0.095	0	0.1229	0	0.0007	0.8765	0	0	1	0	0	0.9133	0.0867	0	0.1519	0	0.0311	0.817	0	0	1	0																																																																																																																																
motif1655	APC	8	0	0	0.5851	0.4149	0	0.9971	0	0.0029	0	0.0001	0	0.9999	0.0005	0	0.9977	0.0018	0.0009	0	0.4438	0.5553	0	0.5845	0.0004	0.4151	0	0.9982	0	0.0018	0	0	0	1																																																																																																																																
motif1656	APC	10	0	0	0	1	0.1011	0	0.8989	0	0.1159	0.1299	0	0.7542	0.3386	0.1451	0.5164	0	0	0	0.017	0.983	0.2749	0	0.7251	0	0	0.1119	0.0171	0.871	0.3343	0	0.4905	0.1752	0	0	0	1	0.2815	0.0259	0.6926	0																																																																																																																								
motif1657	APC	10	0.0001	0.7081	0	0.2918	1	0	0	0	0	0.6059	0	0.3941	0.9122	0	0.0878	0	0	0.6016	0.081	0.3174	0.9038	0.0791	0.0171	0	0	0.5829	0.0779	0.3392	0.8881	0.0271	0.0848	0	0	0.7328	0.0562	0.211	0.9871	0.012	0.0008	0																																																																																																																								
motif1658	APC	10	0	0	0	1	0.0002	0	0.0002	0.9996	0.0003	0	0	0.9997	0.2785	0.3859	0.3334	0.0022	0	0.0004	0.0007	0.9989	0.0941	0.0009	0	0.9049	0.0003	0.0005	0.0003	0.999	0.1658	0.2617	0.2022	0.3703	0.1601	0.2832	0.1379	0.4188	0.0011	0.0003	0.0001	0.9986																																																																																																																								
motif1659	APC	10	0	0.5489	0.4509	0.0001	0	0.641	0.3511	0.0079	0	0.4577	0.5423	0	0.0017	0.5425	0.3741	0.0818	0	0.999	0.0007	0.0002	0.0007	0.005	0.6418	0.3525	0.0002	0.9966	0.0008	0.0024	0	0.6867	0.3132	0.0001	0	0.5109	0.4891	0.0001	0	0.646	0.3536	0.0003																																																																																																																								
motif1660	APC	8	0	0	0.0001	0.9999	0.0013	0.001	0.9977	0	0	0	0.6004	0.3996	0.3539	0.5159	0.1303	0	0	0	0	1	0.0011	0.0003	0.9987	0	0	0	0.0009	0.9991	0.0078	0.0001	0.9921	0																																																																																																																																
motif1661	APC	10	0.001	0.0001	0.4005	0.5984	0	0.0027	0.9973	0	0	0.0002	0.9998	0	0.3113	0.2226	0.1617	0.3044	0.0008	0.0884	0.5834	0.3275	0.1566	0.3664	0.3857	0.0914	0	0.0182	0.0009	0.9809	0.0006	0.0012	0.9981	0.0001	0	0	0.9992	0.0008	0	0.2179	0.5451	0.237																																																																																																																								
motif1662	APC	8	0.0003	0.7531	0	0.2466	0.9991	0.0003	0	0.0006	0	0.7767	0.0008	0.2226	1	0	0	0	0	0.4689	0.3115	0.2196	0.9999	0	0.0001	0	0	0.998	0.0007	0.0013	0.9982	0.0006	0.0002	0.001																																																																																																																																
motif1663	APC	8	0.0003	0.7531	0	0.2466	0.9991	0.0003	0	0.0006	0	0.7767	0.0008	0.2226	1	0	0	0	0	0.4689	0.3115	0.2196	0.9999	0	0.0001	0	0	0.998	0.0007	0.0013	0.9982	0.0006	0.0002	0.001																																																																																																																																
motif1673	CIRBP	10	0	0.0596	0.9404	0	0.0009	0.1953	0.7498	0.0541	0.0005	0.4977	0.5018	0	0.0005	0.3171	0.4705	0.2118	0	0.6797	0.3203	0	0.1311	0.2219	0.0016	0.6455	0	0.0153	0.9847	0	0.0019	0.1074	0.8906	0.0001	0.2554	0.0506	0.647	0.047	0	0.1475	0.8525	0																																																																																																																								
motif1674	CIRBP	8	0.0008	0.9991	0.0001	0	0.0017	0.0006	0	0.9977	0	0.0012	0.9988	0	0.5986	0	0	0.4014	0	0	1	0	0.4729	0	0.5261	0.0009	1	0	0	0	0.001	0.2953	0.7038	0																																																																																																																																
motif1675	CIRBP	8	0.0011	0.0068	0.4724	0.5196	0.0009	0.7287	0.2704	0	0.0004	0	0	0.9996	0	0.0005	0.9995	0	0.004	0.0003	0.0008	0.9949	0	0.4748	0.5251	0	0	0	0	1	0.001	0.001	0.998	0																																																																																																																																
motif1676	CIRBP	8	0.0005	0.9979	0.0016	0	0.0022	0	0	0.9978	0	0	1	0	0.6016	0	0.0005	0.3979	0	0	1	0	0.4622	0	0.5364	0.0013	0.9998	0	0.0002	0	0.0013	0.3017	0.697	0																																																																																																																																
motif1677	CIRBP	7	0.0009	0.8896	0.1095	0	0.0012	0	0	0.9988	0	0.0003	0.9997	0	0.0026	0.0012	0.0013	0.9949	0	0.4142	0.5858	0	0	0	0	1	0	0.0003	0.9997	0																																																																																																																																				
motif1678	CIRBP	8	0.0005	0.9979	0.0016	0	0.0022	0	0	0.9978	0	0	1	0	0.6016	0	0.0005	0.3979	0	0	1	0	0.4622	0	0.5364	0.0013	0.9998	0	0.0002	0	0.0013	0.3017	0.697	0																																																																																																																																
motif1679	CIRBP	7	0.0009	0.8896	0.1095	0	0.0012	0	0	0.9988	0	0.0003	0.9997	0	0.0026	0.0012	0.0013	0.9949	0	0.4142	0.5858	0	0	0	0	1	0	0.0003	0.9997	0																																																																																																																																				
motif1680	CIRBP	8	0.0008	0.9991	0.0001	0	0.0017	0.0006	0	0.9977	0	0.0012	0.9988	0	0.5986	0	0	0.4014	0	0	1	0	0.4729	0	0.5261	0.0009	1	0	0	0	0.001	0.2953	0.7038	0																																																																																																																																
motif1681	CIRBP	8	0.0011	0.0068	0.4724	0.5196	0.0009	0.7287	0.2704	0	0.0004	0	0	0.9996	0	0.0005	0.9995	0	0.004	0.0003	0.0008	0.9949	0	0.4748	0.5251	0	0	0	0	1	0.001	0.001	0.998	0																																																																																																																																
motif1682	CIRBP	8	0.0006	0	0.6446	0.3548	0	0	1	0	0.6765	0.3218	0.0016	0	0.0025	0.9972	0.0002	0.0001	0.9971	0.0029	0	0	0.574	0	0	0.426	0	0	1	0	0.998	0.0001	0.002	0																																																																																																																																
motif1683	CIRBP	10	0	0.0002	0.9998	0	0.2678	0.1601	0.5721	0.0001	0.5425	0.005	0.2921	0.1604	0	0.0002	0.9998	0	0.2974	0.3559	0.3466	0.0001	0.5277	0.079	0.0497	0.3436	0	0.001	0.9989	0	0.0833	0.001	0.9155	0.0002	0.5521	0.0213	0.3552	0.0714	0.0001	0.0002	0.9997	0																																																																																																																								
motif1684	CIRBP	8	0.0005	0	0.5305	0.4691	0.0002	0	0.9998	0	0.9976	0.0006	0.0016	0.0002	0.9986	0	0.0007	0.0008	0.0001	0	0.9999	0	0.9991	0.0006	0.0003	0	0.7441	0	0.2543	0.0016	0.4217	0	0.5783	0																																																																																																																																
motif1685	CIRBP	8	0	0.0309	0.969	0.0001	0	0.0007	0.596	0.4032	0.001	0.9964	0.0023	0.0004	0	0.9982	0.0017	0	0	0.4218	0.0008	0.5774	0.0003	0.1413	0.4087	0.4497	0.0002	0.0018	0.998	0	0	0.0011	0.9988	0.0001																																																																																																																																
motif1686	CIRBP	8	0.0012	0	0.5172	0.4817	0	0	1	0	0.9983	0.0007	0.001	0	0.9977	0	0.0014	0.0009	0	0	1	0	0.9993	0.0005	0.0002	0	0.388	0.0001	0.3102	0.3017	0.0021	0	0.998	0																																																																																																																																
motif1687	MBNL1	10	0.102	0.0161	0.0821	0.7998	0.0011	0.0678	0.8696	0.0616	0.0263	0.9123	0.0258	0.0356	0.037	0.0001	0.0002	0.9627	0.0004	0.0263	0.927	0.0464	0.0204	0.9548	0.0248	0.0001	0.0368	0.0672	0.0007	0.8953	0.0107	0.1426	0.4759	0.3709	0.0123	0.5364	0.0179	0.4334	0.0431	0.1715	0.0562	0.7292																																																																																																																								
motif1688	MBNL1	9	0.0372	0.3868	0.5744	0.0016	0.0006	0.0716	0.9269	0.0009	0.0001	0.9994	0.0004	0.0001	0.0608	0.2756	0.277	0.3865	0.0001	0.0594	0.9402	0.0002	0.0008	0.9184	0.08	0.0008	0.1325	0.194	0.5328	0.1406	0.0002	0.0007	0.999	0.0002	0.0004	0.8818	0.1176	0.0002																																																																																																																												
motif1689	MBNL1	9	0.1926	0.0002	0.0969	0.7102	0.0001	0.0009	0.999	0	0.0003	0.3649	0.0009	0.6338	0	0.9998	0.0001	0	0.0007	0.0009	0.0001	0.9983	0.0009	0.3645	0.4083	0.2263	0.0031	0.3325	0.1895	0.475	0.0002	0.9987	0.001	0	0.0003	0.0003	0.0001	0.9993																																																																																																																												
motif1690	MBNL1	10	0.0001	0.0001	0.9998	0.0001	0.191	0.3377	0.3339	0.1374	0.0907	0.3742	0.397	0.1382	0.0001	0.9996	0.0002	0.0001	0.1738	0.4377	0.021	0.3674	0.0004	0.0328	0.4982	0.4686	0.0001	0.0015	0.9983	0.0001	0.0478	0.085	0.5647	0.3025	0.0001	0.0004	0.9994	0.0001	0	0.9994	0.0005	0.0001																																																																																																																								
motif1691	MBNL1	7	0.8006	0.0004	0.1984	0.0006	0	0.0002	0.9997	0	0	0.9997	0	0.0002	0	0	0	0.9999	0	0	0	0.9999	0.0002	0.0001	0.9996	0.0001	0.0001	0.9995	0.0003	0.0001																																																																																																																																				
motif1692	MBNL1	8	0	0.7741	0	0.2259	0	0.8142	0	0.1858	0	0.2057	0	0.7943	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0.8471	0.1529	0	0.8561	0	0.1439																																																																																																																																
motif1693	MBNL1	7	0.9987	0.0004	0.0004	0.0006	0	0.0002	0.9997	0	0	0.9997	0	0.0002	0	0	0	0.9999	0	0	0	0.9999	0.0002	0.0001	0.9996	0.0001	0.0001	0.9995	0.0003	0.0001																																																																																																																																				
motif1694	MBNL1	7	0.9987	0.0004	0.0004	0.0006	0	0.0002	0.9997	0	0	0.9997	0	0.0002	0	0	0	0.9999	0	0	0	0.9999	0.0002	0.0001	0.9996	0.0001	0.0001	0.9995	0.0003	0.0001																																																																																																																																				
motif1695	MBNL1	9	0.0016	0.9984	0	0	0.2174	0	0	0.7826	0	0	1	0	0	0	0	1	0.1033	0.3567	0.5398	0.0002	0.0053	0.9871	0.0005	0.0072	0.4603	0.0118	0.0001	0.5278	0.0002	0	0.5836	0.4162	0.1254	0.0005	0.5952	0.2789																																																																																																																												
motif1696	MBNL1	10	0	0.9998	0	0.0002	0	0.3311	0.0004	0.6685	0	0.2898	0.2108	0.4994	0	0.5026	0.0006	0.4968	0	0.9997	0.0002	0.0002	0	0.0018	0.0004	0.9977	0	0.3538	0.2664	0.3798	0	0.5545	0.0004	0.4451	0	0.9851	0.0001	0.0148	0	0.4508	0.0053	0.544																																																																																																																								
motif1697	MBNL1	10	0.0067	0.379	0.6136	0.0007	0	0.9034	0.0966	0.0001	0.474	0.0004	0.4282	0.0974	0	0.0187	0.9801	0.0013	0	0.5526	0.4451	0.0024	0.0001	0.5524	0.446	0.0015	0.1393	0.7121	0.1486	0	0.0003	0.2887	0.2727	0.4383	0.0004	0.0002	0.9994	0.0001	0.0011	0.2451	0.753	0.0007																																																																																																																								
motif1698	MBNL1	8	0	1	0	0	0.9993	0	0	0.0007	0	0.1747	0.8246	0.0007	0.0005	0.9991	0	0.0004	0.0026	0.9964	0	0.001	0.5775	0.4213	0	0.0012	0	0.9997	0.0003	0	0.5263	0.1446	0.0003	0.3288																																																																																																																																
motif1699	MBNL1	8	0	0.0005	0.0005	0.9989	0.0001	0.0013	0.9982	0.0005	0	1	0	0	0.0004	0	0	0.9996	0	0	0.7017	0.2983	0	0.9987	0.0002	0.0011	0	0.2071	0.0003	0.7926	0.0003	0.0004	0.542	0.4574																																																																																																																																
motif1700	MBNL1	8	0	0.9994	0	0.0006	0.8303	0.1696	0	0	0	0.9997	0	0.0003	0.6348	0.3649	0.0002	0.0001	0.0008	0.9976	0.0001	0.0016	0.7007	0.2983	0	0.001	0	0.9985	0.0001	0.0014	0.3593	0.6398	0.0005	0.0004																																																																																																																																
motif1701	MBNL1	8	0	0.7757	0.0001	0.2242	0.0025	0.9968	0.0001	0.0005	0	0	0	1	0.0011	0.0002	0.7658	0.2329	0	0.282	0.718	0	0	0.9999	0	0.0001	0.0004	0.0002	0	0.9995	0.0004	0.0007	0.5778	0.4211																																																																																																																																
motif1702	MBNL1	8	0	0.9998	0	0.0002	0.9993	0.0007	0	0	0	0.9995	0	0.0004	0.9894	0.0101	0.0004	0.0001	0.0005	0.298	0.701	0.0006	0.3886	0.6108	0	0.0007	0	0.9984	0.0007	0.0009	0.4989	0.5007	0.0004	0																																																																																																																																
motif1703	MBNL1	8	0	0.7757	0.0001	0.2242	0.0025	0.9968	0.0001	0.0005	0	0	0	1	0.0011	0.0002	0.7658	0.2329	0	0.282	0.718	0	0	0.9999	0	0.0001	0.0004	0.0002	0	0.9995	0.0004	0.0007	0.5778	0.4211																																																																																																																																
motif1704	MBNL1	8	0	0.9998	0	0.0002	0.9993	0.0007	0	0	0	0.9995	0	0.0004	0.9894	0.0101	0.0004	0.0001	0.0005	0.298	0.701	0.0006	0.3886	0.6108	0	0.0007	0	0.9984	0.0007	0.0009	0.4989	0.5007	0.0004	0																																																																																																																																
motif1705	MBNL1	8	0	0.7977	0.2023	0	0.0001	0.9997	0.0002	0	0.2092	0	0	0.7908	0	0	0.999	0.001	0	0.0007	0.769	0.2303	0.0005	0.4167	0.5815	0.0013	0	0.9991	0	0.0009	0.0001	0.1565	0	0.8434																																																																																																																																
motif1706	MBNL1MBNL2	10	0	0	0.0002	0.9998	0	0.0012	0.5075	0.4913	0	0.0001	0	0.9999	0.0002	0.3694	0.3806	0.2498	0	0	0	1	0.0005	0.3615	0.4129	0.225	0	0	0	1	0.0001	0.0115	0.4854	0.503	0	0	0.0004	0.9996	0.0003	0.0019	0.3887	0.6092																																																																																																																								
motif1707	MBNL1MBNL2	10	0	0.7147	0.0564	0.2289	0	0.9988	0.0002	0.001	0	0.7235	0.0002	0.2764	0	0.8253	0.0028	0.1719	0.1615	0.0003	0.1147	0.7235	0	0.6326	0.3435	0.0239	0.006	0.7497	0.0002	0.2441	0	0.6698	0.0206	0.3096	0	0.5193	0	0.4806	0	0.8623	0.1178	0.02																																																																																																																								
motif1708	MBNL1MBNL2	8	0	0.0009	0	0.9991	0.0001	0.0003	0.999	0.0005	0	0.9978	0	0.0022	0	0	0	1	0	0.4686	0	0.5314	0	0.0002	0	0.9998	0	0.3453	0.6547	0	0	0.3332	0	0.6668																																																																																																																																
motif1709	MBNL1MBNL2	10	0	0.0033	0.9957	0.001	0	0.1426	0.8545	0.0028	0.0013	0.0032	0.9938	0.0016	0.003	0.1638	0.8324	0.0007	0.3739	0.4561	0.0019	0.1681	0.2051	0.0737	0.4728	0.2484	0.0129	0.0048	0.9744	0.0079	0.2014	0.2728	0.4339	0.0919	0.3128	0.104	0.4972	0.086	0	0.0001	0.9996	0.0002																																																																																																																								
motif1710	MBNL1MBNL2	8	0	0.7651	0.0005	0.2344	0	0.9993	0.0007	0	0	0	0	1	0	0.0003	0.9976	0.0021	0.0011	0.3002	0.5019	0.1968	0	1	0	0	0	0.0011	0	0.9989	0	0.4986	0.0013	0.5001																																																																																																																																
motif1711	MBNL1MBNL2	8	0	0.4357	0	0.5643	0.0004	0.9966	0	0.003	0	0.0015	0	0.9985	0	0.4142	0.0001	0.5856	0	0.0019	0	0.9981	0	0.9976	0	0.0024	0	0.9998	0	0.0002	0	0.369	0	0.631																																																																																																																																
motif1712	MBNL1MBNL2	8	0	0.4357	0	0.5643	0.0004	0.9966	0	0.003	0	0.0015	0	0.9985	0	0.4142	0.0001	0.5856	0	0.0019	0	0.9981	0	0.9976	0	0.0024	0	0.9998	0	0.0002	0	0.369	0	0.631																																																																																																																																
motif1713	MBNL1MBNL2	8	0	0.0007	0	0.9993	0.0009	0	0.998	0.001	0	0.6463	0	0.3537	0	0	0	1	0	0	0.7046	0.2954	0	0.9984	0	0.0016	0	0	0	1	0.0003	0.0001	0.7405	0.2591																																																																																																																																
motif1714	MBNL1MBNL2	8	0	0	0.9992	0.0008	0.0001	0.0003	0.9995	0.0001	0.0007	0.2006	0.7986	0.0001	0.5853	0.0002	0.0003	0.4142	0.0002	0.0006	0.8206	0.1786	0.001	0.0001	0.9987	0.0002	0	0	0.8421	0.1579	0.2145	0.0008	0.7847	0																																																																																																																																
motif1715	MBNL1MBNL2	8	0.0007	0.257	0	0.7423	0.0014	0.0003	0.0002	0.9982	0	0	0	1	0	0	0.9985	0.0015	0	0.4283	0	0.5717	0.0021	0	0	0.9979	0	0	0	1	0.0004	0	0.0321	0.9675																																																																																																																																
motif1716	MBNL1MBNL2	8	0.0017	0.9963	0.001	0.001	0	0.0005	0	0.9995	0.0002	0.0004	0.9995	0	0	0.6545	0	0.3455	0	0.0005	0	0.9995	0.1513	0.0009	0.8478	0	0.0005	0.6885	0	0.311	0.0005	0.001	0	0.9985																																																																																																																																
motif1717	MBNL2	10	0	0.9994	0.0002	0.0004	0	0.5965	0	0.4035	0	0.9912	0.0076	0.0012	0.0002	0.0478	0.0024	0.9497	0	0.5858	0.4104	0.0038	0.043	0.5221	0.0409	0.3941	0.0013	0.5388	0.0986	0.3614	0	0.6714	0	0.3286	0	0.6671	0.02	0.3129	0	0.6728	0.0015	0.3257																																																																																																																								
motif1718	MBNL2	10	0	0.5191	0	0.4809	0	0.4723	0.0002	0.5275	0.0001	0.0009	0.0001	0.9989	0	0.3536	0.1866	0.4598	0	0.9948	0.0024	0.0028	0	0.5009	0	0.4991	0.0008	0.0007	0	0.9984	0.0004	0.3728	0.1247	0.502	0	0.9969	0.0008	0.0023	0	0.4191	0	0.5809																																																																																																																								
motif1719	MBNL2	7	0.0007	0	0.0001	0.9992	0.0007	0	0.9993	0	0.0002	0.9987	0.0012	0	0.4654	0.5337	0	0.0009	0	0	0	1	0	0	1	0	0.0008	0.0008	0.0015	0.9969																																																																																																																																				
motif1720	MBNL2	8	0	0.9997	0.0003	0	0.0009	0.998	0	0.0012	0	1	0	0	0.9995	0.0002	0.0003	0	0	0.2529	0.5121	0.2351	0.0558	0.7696	0.1121	0.0625	0	0.6695	0.0002	0.3303	0.001	0.9945	0.0037	0.0007																																																																																																																																
motif1721	MBNL2	8	0	0	0	1	0.001	0	0.9986	0.0003	0	0.6422	0	0.3578	0.2565	0.0004	0	0.743	0.0004	0	0	0.9996	0.1154	0	0.8846	0	0.0007	0.9969	0.0012	0.0013	0.1655	0	0	0.8345																																																																																																																																
motif1722	MBNL2	8	0	0	0	1	0.001	0	0.9986	0.0003	0	0.6422	0	0.3578	0.2565	0.0004	0	0.743	0.0004	0	0	0.9996	0.1154	0	0.8846	0	0.0007	0.9969	0.0012	0.0013	0.1655	0	0	0.8345																																																																																																																																
motif1723	MBNL2	8	0	0.9997	0.0003	0	0.0009	0.998	0	0.0012	0	1	0	0	0.9995	0.0002	0.0003	0	0	0.2529	0.5121	0.2351	0.0558	0.7696	0.1121	0.0625	0	0.6695	0.0002	0.3303	0.001	0.9945	0.0037	0.0007																																																																																																																																
motif1724	PABPC1	7	0.9999	0	0	0	0.0003	0.9997	0	0	0.0006	0	0.0006	0.9989	0.9997	0	0.0003	0	0.9999	0	0	0	0	0.0006	0.0003	0.9991	0.0008	0.9989	0.0003	0																																																																																																																																				
motif1725	PABPC1	7	1	0	0	0	0.0003	0.9997	0	0	0.0006	0	0.0006	0.9989	0.9997	0	0.0003	0	1	0	0	0	0	0.0006	0.0003	0.9992	0.0008	0.9989	0.0003	0																																																																																																																																				
motif1726	PABPC1	7	1	0	0	0	0.0003	0.9997	0	0	0.0006	0	0.0006	0.9989	0.9997	0	0.0003	0	1	0	0	0	0	0.0006	0.0003	0.9992	0.0008	0.9989	0.0003	0																																																																																																																																				
motif1727	PABPC1	10	0.5547	0	0	0.4452	0.0007	0	0	0.9993	0.2765	0	0.2616	0.4619	0.0001	0	0	0.9999	0.998	0	0.0007	0.0013	0.4441	0	0	0.5559	0.9995	0	0	0.0005	0.341	0	0	0.659	0.9983	0	0.0005	0.0013	0.4929	0.0001	0.0004	0.5066																																																																																																																								
motif1728	PABPC1	7	0.9953	0.0016	0.0011	0.002	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif1729	PABPC1	10	0	0.6829	0.2739	0.0432	0.0006	0.9947	0.0042	0.0005	0	0.6203	0.0002	0.3795	0	0.9393	0.0607	0.0001	0.2125	0.0635	0.1164	0.6076	0	0.399	0.6008	0.0002	0.0002	0.5017	0.1293	0.3689	0	0.9369	0.0627	0.0004	0	0.8108	0.0002	0.189	0.0001	0.678	0.0166	0.3053																																																																																																																								
motif1730	PABPC1	8	0	0.8919	0.1081	0	0	0	0	1	0	0	1	0	0.0001	0.0016	0.0013	0.997	0.2243	0.4069	0.0002	0.3686	0	0.9992	0.0008	0	0.3836	0.0002	0	0.6162	0	0.001	0.9964	0.0026																																																																																																																																
motif1731	PABPC1	7	0.9953	0.0016	0.0011	0.002	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																				
